id_tweet,text,created_at,url_tweet,id_track,name,popularity,artists_id,artists_name,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,mode
1542308053202378752,MV ,2022-06-30 00:44:29.000,https://twitter.com/author/status/1542308053202378752,2ayvMaVf5RAXnNQwHvArB7,MVP,67,"{6BgMniiBxLHe43o8nx5MIp,2RDOrhPqAM4jzTRCEb19qX,14CHVeJGrR5xgUGQFV5BVM}","{FaZe Kaysan,Sheck Wes,Fivio Foreign}",0.749,0.761,9,-4.67,0.16,0.113,0,0.066,0.512,144.019,146667,4,1.0
1542308040627601411,RT by on ,2022-06-30 00:44:26.000,https://twitter.com/author/status/1542308040627601411,5ALTVCVC1Y4CXptM8lAV6R,"Delius: Songs of Sunset on Texts by Ernest Dowson, RT II/5: No. 1, ""A song of the setting sun!"" (Chorus)",4,"{65YhYi4Fz5Ibgq7ueev2Rm,2LbvzcuBK5iZHw7SX71VlK,4ThA3BeHNucwqI7wKyKS8h,7p96xKoNSFAgmg4SgvqXcm,6I6fmQU7HGrUsCm4B5Nlk3}","{Frederick Delius,Sir Charles Groves,Dame Janet Baker,John Shirley-Quirk,Royal Liverpool Philharmonic Orchestra}",0.11,0.211,0,-23.489,0.0494,0.97,0.957,0.0731,0.0399,92.792,185333,3,1.0
1542308001863852033, Ilha Luan Santana ,2022-06-30 00:44:16.000,https://twitter.com/author/status/1542308001863852033,2zvfMwpBdm9zC4zwLWq1Wg,ILHA,67,{3qvcCP2J0fWi0m0uQDUf6r},{Luan Santana},0.526,0.496,5,-7.032,0.0331,0.669,0,0.236,0.439,82.668,182569,4,1.0
1542307985979895808,Dynamite by BTS,2022-06-30 00:44:13.000,https://twitter.com/author/status/1542307985979895808,0VIijeBnolr1duauyF6dEy,Dynamite(カラオケ)[原曲歌手:BTS],0,{2yXtyhscuiX4SWRqd4ZUzv},{歌っちゃ王},0.638,0.619,1,-10.516,0.0419,0.655,0.93,0.511,0.335,113.982,205675,4,0.0
1542307968271749121,Austin Poe Levels ,2022-06-30 00:44:08.000,https://twitter.com/author/status/1542307968271749121,5ObDy1KdQOLWR8rOlHGJf7,Levels,36,{2QepWY6zN5HvmEnhHKwbgM},{Austin Poe},0.873,0.713,5,-5.202,0.228,0.283,1.14e-06,0.116,0.484,129.879,104072,4,0.0
1542307963595100160,Blackberry Smoke All Down The Line ,2022-06-30 00:44:07.000,https://twitter.com/author/status/1542307963595100160,26BiUckqU7LPrWFPGWWMOI,All Down The Line,36,{5P1oS9DUTPEqcrmXDmX4p8},{Blackberry Smoke},0.374,0.87,7,-5.834,0.0454,0.0106,0.00205,0.136,0.648,140.012,251397,4,1.0
1542307963364429824,Reginal Omas Mamode IV Part Three Omas Sextet ,2022-06-30 00:44:07.000,https://twitter.com/author/status/1542307963364429824,5yhqDDazkJO4ISw3lwZE2c,Part Three - Omas Sextet,5,{7fwMK3Ri8BjvsBajiUt8dS},{Reginald Omas Mamode IV},0.271,0.451,11,-15.313,0.161,0.825,0.96,0.12,0.441,90.673,55840,4,1.0
1542307958348042241,T I Lets Get Away ,2022-06-30 00:44:06.000,https://twitter.com/author/status/1542307958348042241,7pjl3P3jnqdItN1beCrJS1,Let's Get Away,45,{4OBJLual30L7gRl5UkeRcT},{T.I.},0.567,0.826,10,-4.678,0.443,0.342,0,0.135,0.726,84.814,278720,4,0.0
1542307953428107272, Damien DUBOIS Inner peace Damien DUBOIS Inner peace ,2022-06-30 00:44:05.000,https://twitter.com/author/status/1542307953428107272,2AdQIwdJ97NHPOzCFv1Rng,Inner Peace,3,{5prmieIiTPVdbK5vyJnPIT},{Damien Dubois},0.276,0.177,0,-16.454,0.038,0.0204,0.585,0.688,0.0278,135.723,470640,4,1.0
1542307929298243586,Ivory Layne It Was You ,2022-06-30 00:43:59.000,https://twitter.com/author/status/1542307929298243586,434LTV5oEsjFpDVvWCuQRu,It Was You,20,{4QtjFIgtyBbtj0uIRIJcpj},{Ivory Layne},0.614,0.879,7,-4.455,0.0444,0.0659,1.33e-06,0.132,0.307,123.013,236098,4,1.0
1542307923862462469,Deep End Freestyle Hallow Foushee ,2022-06-30 00:43:58.000,https://twitter.com/author/status/1542307923862462469,2AlYncTpVHKwHb55F9lF6O,Deep End Freestyle,68,"{6EPlBSH2RSiettczlz7ihV,6trIghKwHRUyxwvm66HLHH}","{Sleepy Hallow,Fousheé}",0.868,0.479,4,-6.687,0.445,0.703,0,0.102,0.776,133.928,115200,4,0.0
1542307913389047808, CV CV CV ,2022-06-30 00:43:55.000,https://twitter.com/author/status/1542307913389047808,0hz0bTQC2VVb4CEjLxmKiH,Pretty Cvnt,64,{30F64wQIHvLiFTGaNZ73nU},{Sewerslvt},0.417,0.847,7,-3.15,0.0611,0.00108,0.00743,0.083,0.0945,87.016,220690,4,1.0
