id_tweet,text,created_at,url_tweet,id_track,name,popularity,artists_id,artists_name,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,mode
1542955774191607808,Sixteen Saltines Jack White,2022-07-01 19:38:17.000,https://twitter.com/author/status/1542955774191607808,3XBPCbTU9rSGuyuK7Xbj4B,Sixteen Saltines,54,{4FZ3j1oH43e7cukCALsCwf},{Jack White},0.603,0.868,11,-7.879,0.0887,0.0136,7.04e-06,0.0767,0.679,131.532,155720,4,0.0
1542955742491189250,Manna Dey Dil Ka Haal Sune Dilwala ,2022-07-01 19:38:10.000,https://twitter.com/author/status/1542955742491189250,2ZV7AulEQAmHr6LHBecVgY,Dil Ka Haal Sune Dilwala,23,{4kcoiVXIxvUoLUoHY1vJYU},{Manna Dey},0.61,0.429,4,-9.962,0.0805,0.46,0.0,0.183,0.906,157.5,290770,3,1.0
1542955742143152129,Michael Rault Neither Love Nor Money ,2022-07-01 19:38:10.000,https://twitter.com/author/status/1542955742143152129,1V4pWQZsIsjAOjsl871LxB,Neither Love Nor Money,25,{1bcztlEOrJIIfLbUIKQY6O},{Michael Rault},0.892,0.632,0,-7.18,0.0323,0.166,0.000324,0.0361,0.934,99.245,204280,4,1.0
1542955738686955520,Bradda Biggs The World Gone Loco ,2022-07-01 19:38:09.000,https://twitter.com/author/status/1542955738686955520,2YJwmP5d9DFCUR5Pi5yhAZ,The World Gone Loco,0,{4o7lFAbJarSsisFIq6umPu},{Bradda Biggs},0.649,0.685,6,-7.319,0.0469,0.149,4.3e-05,0.101,0.938,79.723,228336,4,1.0
1542955737692897280,Glenn Frey Flip City ,2022-07-01 19:38:09.000,https://twitter.com/author/status/1542955737692897280,4bQ2JmsIZwmzCxE3GLkImy,Flip City,33,{3vMWY1bUrmYoSoEWLiQWOZ},{Glenn Frey},0.599,0.955,2,-3.533,0.0431,0.00346,0.0179,0.264,0.951,157.731,312160,4,0.0
1542955737617416197,cash ,2022-07-01 19:38:09.000,https://twitter.com/author/status/1542955737617416197,3S68RFe1lsdCdTMPIMJM3X,Cash In Cash Out,85,"{2RdwBSPQiwcmiDo9kixcl8,1URnnhqYAYcrqrcwql10ft,4V8LLVI7PbaPR0K2TGSxFF}","{Pharrell Williams,21 Savage,Tyler  The Creator}",0.877,0.56,7,-3.751,0.0596,0.00721,1.45e-06,0.0839,0.154,119.971,216136,4,1.0
1542955723629498368,ALBA Leap Of Faith ,2022-07-01 19:38:05.000,https://twitter.com/author/status/1542955723629498368,3xaUWuKSUcH7daamda2Z2J,Leap of Faith,1,{0ADGcGOy0gxjeMvnKbuviI},{Alba},0.774,0.701,11,-6.41,0.0343,0.405,0.0,0.0678,0.532,113.973,238421,4,1.0
1542955723021246464,The B 52 s Love Shack Single Version ,2022-07-01 19:38:05.000,https://twitter.com/author/status/1542955723021246464,34BCcnxhqbYqEtvNXLWcqg,Love Shack (In the Style of B-52s) - Demo Vocal Version,0,{4Z6WehLCUZYmz0RJL8CXCw},{ProSource Karaoke},0.798,0.607,7,-11.353,0.0359,0.0511,0.0,0.0289,0.962,133.975,255966,4,0.0
1542955719972069377, Back Again N1 ,2022-07-01 19:38:05.000,https://twitter.com/author/status/1542955719972069377,5LjbLbV4dB3a2sKK7Vdoos,"Fall Down, Never Get Back Up Again",40,{7lQKE6HaKQcCsgLRMhsh5W},{La Dispute},0.729,0.409,7,-9.767,0.0374,0.562,0.000127,0.104,0.259,136.858,165587,4,1.0
1542955719909056513,Rush Natural Science at ,2022-07-01 19:38:05.000,https://twitter.com/author/status/1542955719909056513,7rGrEoNDOgAN6ImsWCNYvv,Natural Science - Live R40 Tour,17,{2Hkut4rAAyrQxRdof7FVJq},{Rush},0.176,0.834,4,-5.934,0.0556,0.000481,0.0102,0.968,0.295,81.705,511859,4,0.0
1542955716436262920,JimmyQ The Bridge ,2022-07-01 19:38:04.000,https://twitter.com/author/status/1542955716436262920,68q4m35yNMHhB7lwq4GSr8,The Bridge,5,{26noMCtihycsvM08S5SUKW},{JimmyQ},0.667,0.607,5,-8.683,0.055,0.29,0.133,0.0928,0.918,87.001,230747,4,0.0
1542955714901164033,Penelope Athena Lost,2022-07-01 19:38:03.000,https://twitter.com/author/status/1542955714901164033,2KXvNDo6F2TXm7Iewf164q,Lost,1,{0KnM600MXNj5zE1Y0NjWC5},{Penelope Athena},0.931,0.374,8,-10.282,0.0778,0.204,0.00631,0.115,0.506,114.986,256607,4,0.0
1542955707875590144,on Dua Lipa We re Good ,2022-07-01 19:38:02.000,https://twitter.com/author/status/1542955707875590144,0YeRAOId5Em1dpJD6uaIfu,We're Good,2,{6M2wZ9GZgrQXHCFfjv46we},{Dua Lipa},0.722,0.588,6,-5.932,0.0544,0.0319,0.0,0.183,0.59,134.01,165507,4,1.0
1542955635574280192,Bananarama Shy Boy Don t It Make You Feel Good ,2022-07-01 19:37:44.000,https://twitter.com/author/status/1542955635574280192,4dCtQho9YpvVVmOAcegcs1,Shy Boy (Don't It Make You Feel Good),0,{5UloVKzUNJcjORzhhTWWiJ},{The Karaoke Channel},0.671,0.635,7,-11.377,0.0434,0.00576,0.866,0.0939,0.964,123.013,204542,4,1.0
1542955608885919744,Big Mountain For the Love of You,2022-07-01 19:37:38.000,https://twitter.com/author/status/1542955608885919744,2StYCKjDHXgZdfPeRTWms9,For the Love of You,2,{0Jeckitay8SbvKwqAzWuYH},{Big Mountain},0.674,0.855,10,-5.395,0.059,0.111,5.94e-06,0.116,0.927,96.024,322640,4,1.0
1542955600342048769, Fantasy Man Alice Cooper,2022-07-01 19:37:36.000,https://twitter.com/author/status/1542955600342048769,0rs3DlOCAYkVAaPED4vQAh,Fantasy Man,8,{3EhbVgyfGd7HkpsagwL9GS},{Alice Cooper},0.569,0.844,3,-5.028,0.0438,0.000117,0.223,0.0458,0.632,120.001,245800,4,1.0
1542955597309657089, by on ,2022-07-01 19:37:35.000,https://twitter.com/author/status/1542955597309657089,1ueOEwIxlCAivSC8ZrA5xW,One by One,58,{6uothxMWeLWIhsGeF7cyo4},{Enya},0.529,0.24,1,-13.203,0.0335,0.87,0.815,0.109,0.233,131.442,236667,4,1.0
1542955597309657089, by on ,2022-07-01 19:37:35.000,https://twitter.com/author/status/1542955597309657089,1ueOEwIxlCAivSC8ZrA5xW,One by One,58,{6uothxMWeLWIhsGeF7cyo4},{Enya},0.529,0.24,1,-13.203,0.0335,0.87,0.815,0.109,0.233,131.442,236667,4,1.0
1542955582793175040,Hey There Delilah White T s ,2022-07-01 19:37:32.000,https://twitter.com/author/status/1542955582793175040,4RCWB3V8V0dignt99LZ8vH,Hey There Delilah,80,{1g1yxsNVPhMUl9GrMjEb2o},{Plain White T's},0.656,0.291,2,-10.572,0.0293,0.872,0.0,0.114,0.298,103.971,232533,4,1.0
1542955573594955778, by on ,2022-07-01 19:37:30.000,https://twitter.com/author/status/1542955573594955778,1ueOEwIxlCAivSC8ZrA5xW,One by One,58,{6uothxMWeLWIhsGeF7cyo4},{Enya},0.529,0.24,1,-13.203,0.0335,0.87,0.815,0.109,0.233,131.442,236667,4,1.0
1542955573594955778, by on ,2022-07-01 19:37:30.000,https://twitter.com/author/status/1542955573594955778,1ueOEwIxlCAivSC8ZrA5xW,One by One,58,{6uothxMWeLWIhsGeF7cyo4},{Enya},0.529,0.24,1,-13.203,0.0335,0.87,0.815,0.109,0.233,131.442,236667,4,1.0
1542955503034179584,I m listening to on Rocks ,2022-07-01 19:37:13.000,https://twitter.com/author/status/1542955503034179584,6UjPh08DDA6pTXSL3J5Mz8,Rocks on Ice,0,"{7MSaiH6fbP2PGN1ijvkTGb,0H6F2IHMs0SOgFBYms7V5K,6nWAezpstoJjzf1m6ZEl7P}","{Chilled Jazz Masters,Easy Listening Music,Instrumental Piano Universe}",0.517,0.0615,7,-23.656,0.0981,0.994,0.95,0.125,0.288,62.371,112340,3,1.0
1542955472671711234,Lil Kye Hungry,2022-07-01 19:37:06.000,https://twitter.com/author/status/1542955472671711234,7DaRBaRgFwqoHmi9MbflPR,Hungry,0,{5mtEG3Ju1qi7yV0jeBeoGY},{Lil Kye},0.561,0.472,1,-12.13,0.332,0.292,0.0,0.0577,0.309,166.935,178212,4,0.0
1542955467827183616,Ellis Moss Toolroom ,2022-07-01 19:37:04.000,https://twitter.com/author/status/1542955467827183616,5kUfpbG51bWByNRQIB49pn,Critical - TR633,17,{0XOfJ1JJXwMVJG26ZZj3UQ},{Ellis Moss},0.711,0.926,1,-6.226,0.074,0.0151,0.118,0.141,0.251,123.961,216774,4,1.0
1542955464211808256,Cliff Richard The Young Ones,2022-07-01 19:37:04.000,https://twitter.com/author/status/1542955464211808256,0xgOu4i8l6bpGb2fq6jfIn,The Young Ones - 2006 Remaster,44,{4IdvJZeciaa37wYr2qBpjm},{Cliff Richard & The Shadows},0.431,0.603,7,-5.751,0.029,0.485,2.63e-06,0.216,0.803,136.068,189867,4,1.0
1542955463079337984,Guts Kenke Corner ,2022-07-01 19:37:03.000,https://twitter.com/author/status/1542955463079337984,7DSe9aWkpnbDQTTRikkpYp,Kenke Corner,48,{5mMkUZv8uUrlH0SHX89BeS},{Guts},0.823,0.648,1,-10.107,0.045,0.0403,0.767,0.174,0.962,124.015,386893,4,0.0
