id_tweet,text,created_at,url_tweet,id_track,name,popularity,artists_id,artists_name,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,mode
1541542639857696768,Los Kenya Opus 120 ,2022-06-27 22:03:00.000,https://twitter.com/author/status/1541542639857696768,2RrqG8taHkVSN6leqjdaWr,Opus 120,18,{6zKARVFdTy4cY6FMZf37QB},{Los Kenya},0.454,0.623,0,-10.153,0.0293,0.14,0,0.31,0.913,100.764,222273,4,1.0
1541542606219386881,Dream Theater Endless Sacrifice at ,2022-06-27 22:02:52.000,https://twitter.com/author/status/1541542606219386881,53Yel3zMczkelBBhhIsAq8,"Endless Sacrifice - Live at Budokan Hall, Tokyo, Japan, 4/26/2004",25,{2aaLAng2L2aWD2FClzwiep},{Dream Theater},0.273,0.909,2,-6.367,0.134,3.63e-05,0.0391,0.984,0.134,100.945,678733,4,1.0
1541542593183600641,Joyful Life Inaya Day Master Fale ,2022-06-27 22:02:49.000,https://twitter.com/author/status/1541542593183600641,0Jx48bmG0JaHwVaSA9oEe1,Joyful Life,1,"{0Uh7PxwmTPlbP3TbwBG41h,5ODkYxLWNiebVKA42YyNKC}","{Inaya Day,Master Fale}",0.819,0.504,11,-7.531,0.0707,0.107,0.00611,0.103,0.52,122.001,429297,4,0.0
1541542580307243008,Eos VILA ,2022-06-27 22:02:46.000,https://twitter.com/author/status/1541542580307243008,6vDSgDQqOvqVvwI4nGAiRg,EGO'S VILLAIN,27,{3yaSY8uVEjmn5aJcgnx4Na},{Muchi},0.52,0.973,8,-4.053,0.222,0.747,2.43e-06,0.217,0.781,179.915,193384,4,0.0
1541542575638601729,The Flaming Lips Watching The Planets Embryonic ,2022-06-27 22:02:45.000,https://twitter.com/author/status/1541542575638601729,4qPDCVSTbvBFq1aM184E0X,Watching the Planets,14,{16eRpMNXSQ15wuJoeqguaB},{The Flaming Lips},0.56,0.97,10,-1.748,0.0346,0.0216,0.00359,0.125,0.568,104.988,316853,4,1.0
1541542558190411776,Ella Fitzgerald It Might As Well Be Spring ,2022-06-27 22:02:41.000,https://twitter.com/author/status/1541542558190411776,7safFtdII6voVY8q5FjVBv,It Might As Well Be Spring,14,{5V0MlUE1Bft0mbLlND7FJz},{Ella Fitzgerald},0.314,0.254,5,-10.237,0.0311,0.672,0,0.407,0.341,85.416,162067,3,1.0
1541542471850672129, System Of A Down Sugar ,2022-06-27 22:02:20.000,https://twitter.com/author/status/1541542471850672129,31RTFPrB7wmYBhlkM2ILXG,Sugar,72,{5eAWCfyUhZtHHtBdNk56l1},{System Of A Down},0.451,0.889,1,-2.693,0.261,0.00167,0.00215,0.258,0.586,131.073,153800,4,1.0
1541542454851239937, by on ,2022-06-27 22:02:16.000,https://twitter.com/author/status/1541542454851239937,1ueOEwIxlCAivSC8ZrA5xW,One by One,58,{6uothxMWeLWIhsGeF7cyo4},{Enya},0.529,0.24,1,-13.203,0.0335,0.87,0.815,0.109,0.233,131.442,236667,4,1.0
1541542454851239937, by on ,2022-06-27 22:02:16.000,https://twitter.com/author/status/1541542454851239937,1ueOEwIxlCAivSC8ZrA5xW,One by One,58,{6uothxMWeLWIhsGeF7cyo4},{Enya},0.529,0.24,1,-13.203,0.0335,0.87,0.815,0.109,0.233,131.442,236667,4,1.0
1541542453056049154,Kenny Rogers Scarlet Fever en ,2022-06-27 22:02:15.000,https://twitter.com/author/status/1541542453056049154,0mUIP8xUNFAF1CKR0EKjsN,Scarlet Fever (Originally Performed by Kenny Rogers) [Karaoke Version],0,{5UloVKzUNJcjORzhhTWWiJ},{The Karaoke Channel},0.616,0.419,2,-12.01,0.0303,0.102,0.00772,0.313,0.613,84.849,227402,4,1.0
1541542438870945794, Walk by Young M A on ,2022-06-27 22:02:12.000,https://twitter.com/author/status/1541542438870945794,0w0VABGyQCzlIfRbXcUmm6,Walk on By,2,{0NomHxZUKB6cbdiJ0KqNKR},{Marty Gold & His Orchestra},0.48,0.34,5,-13.984,0.0298,0.657,0.0629,0.0785,0.562,93.369,171613,4,1.0
1541542425113542656, Musik Von Harmonia Harmonia,2022-06-27 22:02:09.000,https://twitter.com/author/status/1541542425113542656,4msdGxw6WCALEE00oVOf3V,Dino,25,{0tHDVpPzMs1JqKTAuGQkQR},{Harmonia},0.596,0.628,2,-9.992,0.0293,0.0182,0.811,0.124,0.917,79.22,211013,1,1.0
1541542421640749056,George Dooley Howlin Tonight ,2022-06-27 22:02:08.000,https://twitter.com/author/status/1541542421640749056,3u5NXoZLwz0F8ThkCQxFk6,Howlin' Tonight,6,{0biBNBWXdspXDDZYSRo7MU},{George Dooley},0.56,0.84,10,-5.978,0.0396,0.00252,0.000221,0.234,0.55,142.899,175927,4,1.0
1541542406302081028,Joyce Omondi Jabali ,2022-06-27 22:02:04.000,https://twitter.com/author/status/1541542406302081028,4Pf3VH4b3ijXYsHuCBqFST,Jabali,5,{7jOLrWWh7ldKSNG81rFDMJ},{Joyce Omondi},0.532,0.699,1,-6.357,0.054,0.385,0,0.111,0.574,165.21,304040,4,0.0
1541542405786288132,Yeah Yeah Yeahs Heads Will Roll A Trak Remix ,2022-06-27 22:02:04.000,https://twitter.com/author/status/1541542405786288132,2idmlkd8oUaQvYEtINpLBX,Heads Will Roll - A-Trak Remix,62,"{3TNt4aUIxgfy9aoaft5Jj2,3TaUSUXn41GixL7zbvrIDt}","{Yeah Yeah Yeahs,A-Trak}",0.744,0.614,1,-3.908,0.0838,0.00685,0.334,0.0708,0.774,131.994,383547,4,0.0
1541542402200068096,Kenny Rogers Ruben James ,2022-06-27 22:02:03.000,https://twitter.com/author/status/1541542402200068096,7KEtRxWrZ4VgGU3fSevj85,Ruben James,30,{4tw2Lmn9tTPUv7Gy7mVPI4},{Kenny Rogers},0.673,0.59,5,-13.282,0.0569,0.125,0.288,0.113,0.38,92.699,163370,4,1.0
1541542401684242435, by on ,2022-06-27 22:02:03.000,https://twitter.com/author/status/1541542401684242435,1ueOEwIxlCAivSC8ZrA5xW,One by One,58,{6uothxMWeLWIhsGeF7cyo4},{Enya},0.529,0.24,1,-13.203,0.0335,0.87,0.815,0.109,0.233,131.442,236667,4,1.0
1541542401684242435, by on ,2022-06-27 22:02:03.000,https://twitter.com/author/status/1541542401684242435,1ueOEwIxlCAivSC8ZrA5xW,One by One,58,{6uothxMWeLWIhsGeF7cyo4},{Enya},0.529,0.24,1,-13.203,0.0335,0.87,0.815,0.109,0.233,131.442,236667,4,1.0
1541542372789686276,The Ramones Baby I Love You ,2022-06-27 22:01:56.000,https://twitter.com/author/status/1541542372789686276,29imR7dda5XqwPRFmby7HS,"Baby, I Love You",60,{1co4F2pPNH8JjTutZkmgSm},{Ramones},0.735,0.653,8,-5.533,0.0269,0.202,0.000307,0.0802,0.93,107.779,224560,4,1.0
1541542354498293763,Drake Crew Love ,2022-06-27 22:01:52.000,https://twitter.com/author/status/1541542354498293763,0V4l4GQhgnWQGtCWpvA7va,Crew Love,71,"{3TVXtAsR1Inumwj472S9r4,1Xyo4u8uXC1ZmMpatF05PJ}","{Drake,The Weeknd}",0.418,0.546,0,-9.057,0.238,0.227,0,0.229,0.294,160.152,208813,4,0.0
1541542296302170112,The Cure Hot Hot Hot ,2022-06-27 22:01:38.000,https://twitter.com/author/status/1541542296302170112,7x8jinx6zTL74mN5cf8kq9,Hot Hot Hot!!! - 2006 Remaster,33,{7bu3H8JO7d0UbMoVzbo70s},{The Cure},0.748,0.905,9,-5.293,0.033,0.266,0.000128,0.0426,0.857,112.136,214240,4,0.0
1541542284096856065,Cuento Pirata Cantame un cuento ,2022-06-27 22:01:35.000,https://twitter.com/author/status/1541542284096856065,2KvE4OJ83U1RnJwjBH38hV,Cuento Pirata,1,{59l3KYP6dPIpPgTTuoIXi3},{Cantame un Cuento},0.673,0.353,5,-14.09,0.962,0.62,0,0.347,0.339,70.613,458455,3,1.0
