id_tweet,text,created_at,url_tweet,id_track,name,popularity,artists_id,artists_name,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,mode
1539602256194314241, MANIA a crowd of rebellion ,2022-06-22 13:32:36.000,https://twitter.com/author/status/1539602256194314241,6dD8Hv3a1KQlukoIUcpy5Y,MANIA,15,{3gy7nxZ3l2Q0Xz9sXAXrVX},{a crowd of rebellion},0.472,0.917,1,-2.859,0.0845,0.000204,4.6e-06,0.211,0.342,91.069,264100,4,1.0
1539602233360515073, SINGLES ,2022-06-22 13:32:31.000,https://twitter.com/author/status/1539602233360515073,4LiMQ6G9n84rDUBs9wtwz6,Singles You Up,70,{77kULmXAQ6vWer7IIHdGzI},{Jordan Davis},0.491,0.907,7,-3.594,0.0481,0.0491,0.0,0.242,0.631,199.943,182667,4,1.0
1539602218168782849, aiko ,2022-06-22 13:32:27.000,https://twitter.com/author/status/1539602218168782849,3jZDWsoxRHzzp3DYV8qeXE,You Broke My Heart Again,67,"{6fOKLk8GmQ8xKogCRuuAwD,59SThek9uTINSehGNcgmsi}","{Teqkoi,Aiko}",0.55,0.143,3,-15.685,0.241,0.956,0.0,0.195,0.224,74.918,103400,4,1.0
1539602206902878208,EspeciaMV ,2022-06-22 13:32:25.000,https://twitter.com/author/status/1539602206902878208,71vXdFRVs79sf3RpU9SowK,Especial,62,{7uGhSk7fVURjDaiXW1FSbL},{La Maquinaria Norteña},0.66,0.823,5,-3.873,0.0624,0.431,4.66e-06,0.152,0.629,114.814,186867,4,1.0
1539602204113440769, I Can See It In Your Eyes M A R S,2022-06-22 13:32:24.000,https://twitter.com/author/status/1539602204113440769,6bv1V31pi3f6nl8ED3Jz3Q,I Can See It in Your Eyes,14,{2XXsGsH7zh73a9JNrL4bu4},{M.A.R.S},0.305,0.903,0,-10.538,0.121,0.0244,0.00866,0.0459,0.13,136.974,272800,4,1.0
1539602166494531584,The Flex Chewing Gum For The Ears ,2022-06-22 13:32:15.000,https://twitter.com/author/status/1539602166494531584,6UmrtfJcDENxkd0Iw9w1g3,Chewing Gum for the Ears,18,{1aU7iYWYKvGWgDkGqxABQz},{The Flex},0.186,0.986,8,-2.714,0.0981,0.000183,0.826,0.097,0.106,138.047,166326,4,1.0
1539602162137038849,Home MY FIRST STORY ,2022-06-22 13:32:14.000,https://twitter.com/author/status/1539602162137038849,1YhaeT8EygMA6OaUVwrow4,Home,48,{6cutt8thPFUICMfxaYerWd},{MY FIRST STORY},0.387,0.969,6,-3.339,0.0841,0.00018,0.0,0.0415,0.487,175.051,241067,4,1.0
1539602141429497856,Phil Collins In The Air Tonight ,2022-06-22 13:32:09.000,https://twitter.com/author/status/1539602141429497856,18AXbzPzBS8Y3AkgSxzJPb,In The Air Tonight - 2015 Remastered,77,{4lxfqrEsLX6N1N4OCSkILp},{Phil Collins},0.446,0.239,0,-13.945,0.0316,0.551,4.1e-06,0.0697,0.298,189.507,336453,4,1.0
1539602136861917193,Nat Stuckey Good Hearted Woman ,2022-06-22 13:32:08.000,https://twitter.com/author/status/1539602136861917193,0o9wyqHfFsmyWHXmRpR4T7,Good Hearted Woman,1,{25174FdoomxUPgi8PPiGF5},{Nat Stuckey},0.539,0.501,2,-15.494,0.036,0.0239,0.0056,0.0644,0.677,103.6,181720,4,1.0
1539602134810992648,Franglish Bina ,2022-06-22 13:32:08.000,https://twitter.com/author/status/1539602134810992648,7sx0FibbkMoNG44RFdja7f,Bina,54,{4uJNQGa3L2frXDxwgouTIw},{Franglish},0.565,0.608,8,-7.623,0.0565,0.318,0.000373,0.184,0.543,100.584,135639,3,1.0
1539602125835177984,Rachel Stevens So Good ,2022-06-22 13:32:05.000,https://twitter.com/author/status/1539602125835177984,7MMjm0jwQlIvIszNR6YnOY,So Good - radio edit,26,{7LP4hiTAVkw3Rtc1hqtLi4},{Rachel Stevens},0.621,0.905,11,-4.644,0.0311,0.000941,1.23e-05,0.311,0.77,124.954,194733,4,0.0
1539602125608697857,Tim Hughes Here I Am to Worship ,2022-06-22 13:32:05.000,https://twitter.com/author/status/1539602125608697857,0uOd48gTo5pVFzk6Yrba6Y,Here I Am To Worship,52,{3z1cp4jtdPSklLE90162gh},{Tim Hughes},0.38,0.783,4,-6.067,0.0462,0.0035,3.87e-06,0.056,0.238,150.027,317113,4,1.0
1539602121531838465,Red Rack em Wonky Bassline Disco Banger ,2022-06-22 13:32:04.000,https://twitter.com/author/status/1539602121531838465,2SMQQX11RBFBnTkkZqrDfd,Wonky Bassline Disco Banger,34,{5ZpsIb1MwTyfMmRH3Ma0KG},{Red Rack'Em},0.815,0.459,10,-12.588,0.0906,0.078,0.826,0.067,0.613,124.996,489750,4,0.0
1539602106860113922, Architects Animals ,2022-06-22 13:32:01.000,https://twitter.com/author/status/1539602106860113922,5ofoB8PFmocBXFBEWVb6Vz,Animals,66,{3ZztVuWxHzNpl0THurTFCv},{Architects},0.532,0.759,1,-3.842,0.0319,0.000123,0.02,0.073,0.293,95.01,244365,4,0.0
