id_tweet,text,created_at,url_tweet,id_track,name,popularity,artists_id,artists_name,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,mode
1540519419683676160,Dean Friedman Ariel Ariel Dean Friedman Dean Friedman Ariel ,2022-06-25 02:17:05.000,https://twitter.com/author/status/1540519419683676160,2j78lPDRu9HcN3X817CmR2,Ariel,40,{4IT7iUyEDGX4pJDo6CfFRB},{Dean Friedman},0.675,0.564,2,-9.422,0.044,0.329,9.07e-05,0.311,0.719,124.544,263639,4,1.0
1540519408128630785, by via ,2022-06-25 02:17:03.000,https://twitter.com/author/status/1540519408128630785,0NYW4JhkHd4HeDXXf61T1O,"Widerstehe doch der Sünde, BWV 54 (Transcr. by Víkingur Ólafsson)",10,"{5aIqB5nVVvmFsvSdExz408,0iqgjl0OG3z53PZVIB7ZyD}","{Johann Sebastian Bach,Víkingur Ólafsson}",0.434,0.0876,3,-28.052,0.043,0.995,0.9,0.102,0.286,81.787,266213,4,1.0
1540519379854856192, Sorry ,2022-06-25 02:16:56.000,https://twitter.com/author/status/1540519379854856192,4VHkjPgAis9JNfc1URn7zZ,Sorry Bout That,77,{3qiHUAX7zY4Qnjx8TNUzVx},{Yeat},0.73,0.643,6,-7.811,0.0984,8.47e-05,0.0,0.203,0.492,141.961,186018,4,0.0
1540519369146789888, EP ,2022-06-25 02:16:53.000,https://twitter.com/author/status/1540519369146789888,1SjBcdzWbs79UTCrH4qXJf,Epidemic,67,{6AgTAQt8XS6jRWi4sX7w49},{Polo G},0.616,0.617,1,-8.431,0.52,0.128,0.0,0.177,0.476,175.929,177273,4,1.0
1540519368152719360, BUMP OF CHICKEN aurora arc ,2022-06-25 02:16:53.000,https://twitter.com/author/status/1540519368152719360,2W1SJoXwdKfcDr4ZxgkvpL,aurora arc,33,{0hSFeqPehe7FtCNWuQ6Bsy},{BUMP OF CHICKEN},0.313,0.665,7,-9.089,0.0315,0.183,0.432,0.0885,0.462,149.937,125990,3,1.0
1540519308660420608, Aqours ,2022-06-25 02:16:39.000,https://twitter.com/author/status/1540519308660420608,4v0Z3LHG2uKYxzbryiTVvD,Aqours Pirates Desire,34,{6zxQda06WxXX8GmCeYstwV},{Aqours},0.614,0.924,8,-3.321,0.0638,0.159,0.247,0.126,0.684,144.015,257147,4,0.0
1540519281422630912,Slipknot Before I Forget ,2022-06-25 02:16:32.000,https://twitter.com/author/status/1540519281422630912,6wqJeItl3Vc3az4ZicSQAB,Before I Forget,76,{05fG473iIaoy82BF1aGhL8},{Slipknot},0.291,0.974,6,-2.997,0.171,0.0177,5.44e-06,0.886,0.348,134.724,278600,4,0.0
1540519266927230976, Festival of Kingdom ,2022-06-25 02:16:29.000,https://twitter.com/author/status/1540519266927230976,7KwH7xYAQ5rFja2GnJLIqD,"Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 10, The Enchanted Palace of Confiturembourg, the Kingdom of Sweets",36,"{3MKCzCnpzw3TjUYs2v7vDA,6uRJnvQ3f8whVnmeoecv5Z,4GQwgdcDQwqtcHICjUNndp}","{Pyotr Ilyich Tchaikovsky,Berliner Philharmoniker,Sir Simon Rattle}",0.124,0.173,4,-21.625,0.0383,0.915,0.915,0.0991,0.0725,83.117,230320,3,1.0
1540519238376591365,Electric Light Orchestra Hold On Tight ,2022-06-25 02:16:22.000,https://twitter.com/author/status/1540519238376591365,6yBbmHFTxihIDFAerzDMGi,Hold On Tight,60,{7jefIIksOi1EazgRTfW2Pk},{Electric Light Orchestra},0.439,0.794,7,-11.792,0.0633,0.159,1.69e-06,0.434,0.748,145.056,186600,4,1.0
1540519236208152577,Country Music Fans,2022-06-25 02:16:22.000,https://twitter.com/author/status/1540519236208152577,5uvpX2c0sogDaTKwiH95OM,She's a Country Music Fan,55,{6PjV05LlULv9XmFu7HeAia},{Wheeler Walker Jr.},0.635,0.367,4,-9.975,0.0388,0.257,1.93e-05,0.0923,0.3,106.325,186360,3,1.0
1540519235306283008,Big Cakes That s What s Up ,2022-06-25 02:16:21.000,https://twitter.com/author/status/1540519235306283008,0OZkvcPfWkTGEQB7V28jU5,That's What's Up,1,{32W7SmRkNm3SXtAtiQP410},{Big Cakes},0.712,0.927,6,-5.528,0.503,0.3,0.0,0.0974,0.405,82.534,212143,4,1.0
