id_tweet,text,created_at,url_tweet,id_track,name,popularity,artists_id,artists_name,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,mode
1541256834383855616,Roy Orbison Oh Pretty Woman ,2022-06-27 03:07:19.000,https://twitter.com/author/status/1541256834383855616,48i055G1OT5KxGGftwFxWy,"Oh, Pretty Woman",73,{0JDkhL4rjiPNEp92jAgJnS},{Roy Orbison},0.619,0.603,9,-9.481,0.0342,0.712,0,0.0721,0.958,127.433,178933,4,1.0
1541256765106319361,From The D 2 The LBC with Snoop Dogg From The D 2 The LBC with Snoop Dogg ,2022-06-27 03:07:02.000,https://twitter.com/author/status/1541256765106319361,1zDTmTmhhoRRwse77nyn6J,From The D 2 The LBC (with Snoop Dogg),56,"{7dGJo4pcD2V6oG8kP0tJRR,7hJcb9fa4alzcOq3EaNPoG}","{Eminem,Snoop Dogg}",0.718,0.79,9,-7.956,0.277,0.0979,0,0.0418,0.577,82.231,215950,4,0.0
1541256708731056131, EP ,2022-06-27 03:06:49.000,https://twitter.com/author/status/1541256708731056131,1SjBcdzWbs79UTCrH4qXJf,Epidemic,68,{6AgTAQt8XS6jRWi4sX7w49},{Polo G},0.616,0.617,1,-8.431,0.52,0.128,0,0.177,0.476,175.929,177273,4,1.0
1541256691395993600,One more time One more chance ,2022-06-27 03:06:45.000,https://twitter.com/author/status/1541256691395993600,1A9DFWSZ39qVdzP5Qg7xuN,"One more time, One more chance",36,{6gvedX0HcRQYMD5IhY8KKt},{Masayoshi Yamazaki},0.538,0.438,11,-7.913,0.0316,0.673,0,0.109,0.371,129.292,332120,4,0.0
1541256646751551488, Sevendust Dying To Live ,2022-06-27 03:06:34.000,https://twitter.com/author/status/1541256646751551488,0W6SPZVgUEtM34xR0Ap4LI,Dying to Live,48,{35Uu85Pq33mK8x1jYqsHY2},{Sevendust},0.498,0.948,6,-5.832,0.0776,7.17e-05,0.0348,0.0775,0.509,134.978,189105,4,1.0
