id_tweet,text,created_at,url_tweet,id_track,name,popularity,artists_id,artists_name,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,mode
1540409646816538625,Black Rebel Motorcycle Club Love Burns B R M C ,2022-06-24 19:00:53.000,https://twitter.com/author/status/1540409646816538625,0t2IEhFA1OoDIO4S043Ssf,Love Burns,50,{1tpXaFf2F55E7kVJON4j4G},{Black Rebel Motorcycle Club},0.504,0.852,9,-5.095,0.074,0.0762,0.0115,0.106,0.203,117.568,245493,4,1.0
1540409646439190535,Hate That I Love You Ne Yo ,2022-06-24 19:00:53.000,https://twitter.com/author/status/1540409646439190535,669Zz4glMcFwFl1BRltkXP,Hate That I Love You,55,"{5pKCCKE2ajJHZ9KAiaK11H,21E3waRsmPlU7jZsS13rcj}","{Rihanna,Ne-Yo}",0.637,0.73,5,-5.38,0.0874,0.323,0.0,0.0982,0.732,93.867,219000,4,0.0
1540409628676300802, one lovas,2022-06-24 19:00:49.000,https://twitter.com/author/status/1540409628676300802,28uL97M3whSL1UWqr7hsNh,One Big Country Song,62,{5IcGbIAgdns0R5EJKHMjCQ},{LOCASH},0.547,0.822,5,-2.85,0.0334,0.602,0.0,0.107,0.553,81.981,193027,4,1.0
1540409620396707841, by on ,2022-06-24 19:00:47.000,https://twitter.com/author/status/1540409620396707841,1ueOEwIxlCAivSC8ZrA5xW,One by One,58,{6uothxMWeLWIhsGeF7cyo4},{Enya},0.529,0.24,1,-13.203,0.0335,0.87,0.815,0.109,0.233,131.442,236667,4,1.0
1540409580311781382,Bill O connell Covid Blues ,2022-06-24 19:00:38.000,https://twitter.com/author/status/1540409580311781382,4kX7yvVI166xfGv9TP4HeL,Covid Blues,1,{3OmBMmKUhJX6RPxxKAqt30},{Bill O'Connell},0.374,0.57,5,-10.562,0.0434,0.218,0.299,0.137,0.572,177.302,308355,3,0.0
1540409554730684419, Sylvester You Make Me Feel Mighty Real 1978 ,2022-06-24 19:00:31.000,https://twitter.com/author/status/1540409554730684419,7tC01EbDa2JaxOgwGyBzLf,You Make Me Feel (Mighty Real) [Originally Performed by Sylvester] - Karaoke Version,0,{1ndGmnewOCAPY641XYeKLu},{Roq Star Karaoke},0.636,0.751,5,-14.532,0.0345,0.00142,0.901,0.146,0.802,131.988,254689,4,0.0
1540409548158156800,Hold My Hand by at ,2022-06-24 19:00:30.000,https://twitter.com/author/status/1540409548158156800,7hEPE75AqmExKDG54j24jA,Hold My Hand (Originally Performed by Jesse Glynne),0,{5ncR8tsQPm6Jnj5VHHvVmr},{Studio One Project},0.715,0.677,0,-9.03,0.0289,0.000374,0.868,0.0587,0.401,122.97,226585,4,1.0
1540409535868899334,Red Sun This Love Longredsun Mix ,2022-06-24 19:00:27.000,https://twitter.com/author/status/1540409535868899334,77MZxJUKACh21y3Ngaqd2a,This Love - Longredsun Mix,8,{5ZmyVb3PFvk2TCZbGtqYJX},{Red Sun},0.601,0.991,5,-8.711,0.0352,0.0396,0.928,0.174,0.358,135.881,651733,4,0.0
