id_tweet,text,created_at,url_tweet,id_track,name,popularity,artists_id,artists_name,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,mode
1541919627634438144, XIIX USELESS ,2022-06-28 23:01:01.000,https://twitter.com/author/status/1541919627634438144,4KLrFz40LRgwQUDNfW4WMK,Halloween Knight,24,{3RNu8rbQ2lnxmJb1SkkTS5},{XIIX},0.528,0.746,1,-5.028,0.0508,0.0083,0.00137,0.072,0.674,126.778,298627,4,0.0
1541919617446191105, Sevendust Dying To Live ,2022-06-28 23:00:58.000,https://twitter.com/author/status/1541919617446191105,0W6SPZVgUEtM34xR0Ap4LI,Dying to Live,48,{35Uu85Pq33mK8x1jYqsHY2},{Sevendust},0.498,0.948,6,-5.832,0.0776,7.17e-05,0.0348,0.0775,0.509,134.978,189105,4,1.0
1541919615915134977, by 46 ,2022-06-28 23:00:58.000,https://twitter.com/author/status/1541919615915134977,7uDubYVToWxw6rxrZ25c0p,"Mazurka No. 48 in C Major, Op. 68 No. 1",8,"{7y97mc3bZRFXzT2szRM4L4,20iZXzMb8LoWXOeca32i82}","{Frédéric Chopin,Vladimir Ashkenazy}",0.371,0.166,0,-21.714,0.0428,0.994,0.911,0.151,0.799,89.432,85467,4,1.0
1541919606021193728, DJ DJ feat YOU THE ROCK NONA REEVES DESTINY ,2022-06-28 23:00:56.000,https://twitter.com/author/status/1541919606021193728,51YXur6SKVkjIc7BBZpnhf,DJ! DJ! 〜とどかぬ想い〜 feat. YOU THE ROCK★,31,"{2C6HFF5xLM3rUfCEuZ3q2I,32pNRgD1sl8SoTHlNVQa4W}","{NONA REEVES,You The Rock}",0.694,0.91,4,-5.946,0.0482,0.00172,0.0,0.0734,0.71,125.959,255067,4,1.0
1541919596848234497, THE BACK HORN ,2022-06-28 23:00:54.000,https://twitter.com/author/status/1541919596848234497,1flOkQIJUm6j8XluuFEJCy,罠,41,{34d8V2nUwp937CmL9pQ6xV},{THE BACK HORN},0.32,0.84,5,-3.749,0.0547,0.0122,0.0,0.379,0.577,198.047,262600,4,0.0
1541919590988390400,Vegetables The Beach Boys Smiley Smile ,2022-06-28 23:00:52.000,https://twitter.com/author/status/1541919590988390400,62XI1qJo62w0rvTldCHl9P,Vegetables - Remastered 2001,38,{3oDbviiivRWhXwIE8hxkVV},{The Beach Boys},0.619,0.116,9,-11.346,0.0386,0.891,5.8e-05,0.235,0.193,149.496,129360,4,1.0
1541919577642344451, Emma Clair Changes ,2022-06-28 23:00:49.000,https://twitter.com/author/status/1541919577642344451,6dddNhObKo0cnD8lhzR8pI,Changes - Alex Gewer Remix,17,"{5sYdOPPYws574wALE9TOFx,0k8ztNiYX9wO2ZLFFqOSBH}","{Emma Clair,Alex Gewer}",0.711,0.95,0,-4.053,0.103,0.00121,0.17,0.269,0.839,124.033,158750,4,1.0
1541919577533304835, Megadeth Symphony Of Destruction ,2022-06-28 23:00:49.000,https://twitter.com/author/status/1541919577533304835,51TG9W3y9qyO8BY5RXKgnZ,Symphony Of Destruction,73,{1Yox196W7bzVNZI7RBaPnf},{Megadeth},0.61,0.891,4,-5.452,0.0587,0.000805,0.0928,0.0657,0.51,139.903,246733,4,0.0
1541919574060421120, Slipknot Duality ,2022-06-28 23:00:48.000,https://twitter.com/author/status/1541919574060421120,61mWefnWQOLf90gepjOCb3,Duality,79,{05fG473iIaoy82BF1aGhL8},{Slipknot},0.354,0.982,4,-3.026,0.168,0.000237,0.000294,0.204,0.194,143.772,252613,4,0.0
1541919571908624386, Korn Here to Stay ,2022-06-28 23:00:48.000,https://twitter.com/author/status/1541919571908624386,5NHTtXGCdO7ul16xr0q93w,Here to Stay,64,{3RNrq3jvMZxD9ZyoOZbQOD},{Korn},0.564,0.947,2,-4.998,0.0448,7.81e-06,0.828,0.373,0.351,100.002,270960,4,1.0
1541919561154531329, LE TEMPS PASSE ,2022-06-28 23:00:45.000,https://twitter.com/author/status/1541919561154531329,1FKTWT91DCPwRbWMxK3NZn,Le temps passe,50,{5W0bcXKJ4xnO3q0ViObq0N},{Matilda Charpie},0.18,0.00261,5,-34.821,0.0404,0.995,0.881,0.123,0.163,62.127,158250,4,1.0
1541919559979896833, CV Single ,2022-06-28 23:00:45.000,https://twitter.com/author/status/1541919559979896833,5jRSaawU9npE82Pr2FcTxu,Bag Full,21,"{5Ld6UfXqQ925kZ90hKIwjS,1sBkRIssrMs1AbVkOJbc7a,34EjMvXuZmPcdnb4b9VA8U}","{Cali Cvsh,Rick Ross,Joe Young}",0.401,0.634,8,-11.836,0.441,0.0664,0.0,0.0822,0.704,146.137,291539,4,0.0
