id_tweet,text,created_at,url_tweet,id_track,name,popularity,artists_id,artists_name,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,mode
1542353425068724224, diorama ,2022-06-30 03:44:46.000,https://twitter.com/author/status/1542353425068724224,6J36Vu4P6ub8bwgVPcBKgp,Diorama,39,{5XQRfs0gXs30aWUn1Umves},{Choker},0.443,0.631,1,-10.203,0.305,0.491,0.00226,0.664,0.122,99.686,321746,4,1.0
1542353404118302721,Pony by Ginuwine,2022-06-30 03:44:41.000,https://twitter.com/author/status/1542353404118302721,7lWBTGF5RlJSHmhM562IPt,Obsession,0,{7wR9MxhO86S5EPwMWy1fo3},{JAIRO},0.69,0.933,6,-2.896,0.222,0.138,0.000116,0.0969,0.576,192.122,185947,4,0.0
1542353351819526152,Thrice Scavengers ,2022-06-30 03:44:29.000,https://twitter.com/author/status/1542353351819526152,5NqZc5hocg7DLZ42kcuI6G,Scavengers,48,{3NChzMpu9exTlNPiqUQ2DE},{Thrice},0.497,0.874,1,-7.401,0.046,3.33e-05,0.208,0.0544,0.505,115.993,292324,4,1.0
1542353344139825152, meme tokyo ,2022-06-30 03:44:27.000,https://twitter.com/author/status/1542353344139825152,0EHs1kRpfZN92yoqtWlU0W,スーサイド ボーダレス,28,{17MHlwdSz1PIXcfsqaLflw},{meme tokyo.},0.522,0.977,6,-2.374,0.319,0.00111,5.61e-05,0.318,0.337,136.086,239262,4,0.0
1542353316633464832,never young beach fam fam ,2022-06-30 03:44:20.000,https://twitter.com/author/status/1542353316633464832,0Sigob3quryvB4L59nga0j,Akarui Mirai,31,{2YtvgEYiTH6jh7n2UmUdXX},{never young beach},0.536,0.825,10,-5.028,0.031,0.118,0.00794,0.0585,0.741,94.989,233769,4,1.0
1542353312833576961,Trooper Janine ,2022-06-30 03:44:19.000,https://twitter.com/author/status/1542353312833576961,7dXr8p0RVTFXSmEeUSrVjJ,Janine,33,{2bT4eELLlSuDTtZWV2Z3jN},{Trooper},0.56,0.651,2,-10.775,0.0306,0.0339,0.000755,0.47,0.762,129.013,250027,4,1.0
1542353305757786112,Jah Vinci Feelings Inside,2022-06-30 03:44:18.000,https://twitter.com/author/status/1542353305757786112,4KVVyt26Z9sUkCOdpO70rg,Feelings Inside,0,{0mkixmQkcUeE6egKHW4ojh},{Jah Vinci},0.53,0.801,10,-3.345,0.0659,0.231,1.08e-05,0.232,0.63,91.954,170214,4,1.0
1542353304726159363, CV EP ,2022-06-30 03:44:18.000,https://twitter.com/author/status/1542353304726159363,7gsiAH4b5D3AXgSNIjGtdu,Flabbergast,28,"{13tSVD5PqlwYL3Ay7kiujU,185T0NR5Q8WC0KywN4dRYt}","{CHOMPPA,CVPTVGON}",0.708,0.606,0,-5.016,0.0971,0.042,0.296,0.197,0.253,140.03,183289,4,0.0
1542353264129212422,bonnietyler Si demain ,2022-06-30 03:44:08.000,https://twitter.com/author/status/1542353264129212422,3bqlJvLX5s0xGmVQyjVVHG,Si demain...(Turn Around),47,"{4geVqWhF2RrvjJzhvobOCA,0SD4eZCN4Kr0wQk56hCdh2}","{Kareen Antonn,Bonnie Tyler}",0.459,0.765,8,-3.033,0.0422,0.55,0.0,0.115,0.284,135.96,231293,4,1.0
1542353263835627522,George Dooley Howlin Tonight ,2022-06-30 03:44:08.000,https://twitter.com/author/status/1542353263835627522,3u5NXoZLwz0F8ThkCQxFk6,Howlin' Tonight,6,{0biBNBWXdspXDDZYSRo7MU},{George Dooley},0.56,0.84,10,-5.978,0.0396,0.00252,0.000221,0.234,0.55,142.899,175927,4,1.0
1542353260845142019,Waldo Love I Feel Inside ,2022-06-30 03:44:07.000,https://twitter.com/author/status/1542353260845142019,0uA8aOjYBolxNBLaWSZ3Tv,Love I Feel Inside,3,{6EmzzBgwXnlr3TPWCow37s},{Waldo},0.761,0.796,10,-6.438,0.0453,0.155,0.0294,0.095,0.818,105.381,346787,4,0.0
1542353255564546049,Cindy Kleyxxon and Her Band Good Time ,2022-06-30 03:44:06.000,https://twitter.com/author/status/1542353255564546049,6Wb5YR1HXFuTiBjV9lqq5r,Good Time,0,{2Uaqu2esaPp62Au7YrMFQG},{Cindy Kleyxxon and Her Band},0.59,0.628,5,-8.276,0.0259,0.0421,1.21e-06,0.114,0.799,141.879,168863,4,1.0
1542353255363231745,Donna Summer I Feel Love ,2022-06-30 03:44:06.000,https://twitter.com/author/status/1542353255363231745,7B7lf3sIze5VR2WuYttn18,"I Feel Love - 12"" Version",61,{2eogQKWWoohI3BSnoG7E2U},{Donna Summer},0.692,0.79,5,-14.065,0.0416,0.074,0.711,0.101,0.96,128.13,495187,4,1.0
