id_tweet,text,created_at,url_tweet,id_track,name,popularity,artists_id,artists_name,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,mode
1542925662981349384,RT ,2022-07-01 17:38:38.000,https://twitter.com/author/status/1542925662981349384,22yTSaGkqjJj54MkiCNYOX,Intro,53,{6MchyBkv0DmhCIP7kBLx5o},{RTB MB},0.796,0.506,1,-12.272,0.481,0.0265,0,0.121,0.519,129.954,136647,5,0.0
1542925644576632832, SEX MACHINEGUNS ,2022-07-01 17:38:34.000,https://twitter.com/author/status/1542925644576632832,66gIblPo774fvQmgRVq1eQ,メタル経理マン,21,{7ryhULNX7RLDr2sAwJa2wO},{SEX MACHINEGUNS},0.504,0.951,9,-3.495,0.0879,0.000368,5.45e-05,0.112,0.451,95.076,286177,4,1.0
1542925642546774019,The Livelong June Hello World ,2022-07-01 17:38:34.000,https://twitter.com/author/status/1542925642546774019,4c6mbYAmh6pTTvxb9TEh2g,Hello World,0,{65wCRPEeinrx1utJWbIUOP},{The Livelong June},0.514,0.505,9,-9.815,0.0273,0.0021,0.0122,0.332,0.0612,143.952,338493,4,0.0
1542925615292104704,We Will Rock You ,2022-07-01 17:38:27.000,https://twitter.com/author/status/1542925615292104704,54flyrjcdnQdco7300avMJ,We Will Rock You - Remastered 2011,70,{1dfeR4HaWDbWqFHLkxsg1d},{Queen},0.693,0.497,2,-7.316,0.119,0.679,0,0.258,0.473,81.308,122067,4,1.0
1542925597504319488, by on ,2022-07-01 17:38:23.000,https://twitter.com/author/status/1542925597504319488,1ueOEwIxlCAivSC8ZrA5xW,One by One,58,{6uothxMWeLWIhsGeF7cyo4},{Enya},0.529,0.24,1,-13.203,0.0335,0.87,0.815,0.109,0.233,131.442,236667,4,1.0
1542925531322146816,Pink Floyd Dogs ,2022-07-01 17:38:07.000,https://twitter.com/author/status/1542925531322146816,2jvuMDqBK04WvCYYz5qjvG,Dogs,60,{0k17h0D3J5VfsdmQ1iZtE9},{Pink Floyd},0.321,0.479,2,-11.395,0.05,0.076,0.00475,0.151,0.14,109.289,1025280,4,0.0
1542925528683929601,Lauryn Hill Ex Factor ,2022-07-01 17:38:06.000,https://twitter.com/author/status/1542925528683929601,2VjXGuPVVxyhMgER3Uz2Fe,Ex-Factor,69,{2Mu5NfyYm8n5iTomuKAEHl},{Ms. Lauryn Hill},0.593,0.619,3,-9.003,0.0976,0.118,0,0.484,0.668,80.02,326533,4,0.0
1542925527979139072,Don Lyrikal Stay Focus ,2022-07-01 17:38:06.000,https://twitter.com/author/status/1542925527979139072,4B6roCB9Rkz6rXEL00zGBH,Stay Focus,0,{3N7zUVvqBFk0qR4tC5EwPV},{Don Lyrikal},0.695,0.615,1,-7.992,0.254,0.227,0,0.157,0.176,87.963,155324,4,1.0
1542925527299682305,Lil Gregjs I wish,2022-07-01 17:38:06.000,https://twitter.com/author/status/1542925527299682305,732lku9Vf55m63aUmU7ImB,i Wish,0,{2SasVY6jwflmxFNHNN3bgW},{Lil Gregjs},0.737,0.751,3,-7.47,0.245,0.499,5.26e-05,0.429,0.617,139.897,180114,4,0.0
1542925526331006979,Beyond the Badlands Gypsy,2022-07-01 17:38:06.000,https://twitter.com/author/status/1542925526331006979,3zG760jExX9L9sa6dXgF2b,Gypsy,11,{5Od4vhwUDRjIKGCu7OrFsP},{Beyond the Badlands},0.641,0.707,5,-9.322,0.0457,0.00357,2.16e-05,0.159,0.732,104.065,189808,4,1.0
