id_tweet,text,created_at,url_tweet,id_track,name,popularity,artists_id,artists_name,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,mode
1538899426319663104, Fancy War Dance Fire Tiger,2022-06-20 14:59:49.000,https://twitter.com/author/status/1538899426319663104,5AfE9CNXMJrclub6vNEpaN,Fancy War Dance,2,{2fJStTrVsd7UW4BzoKGRSA},{Fire Tiger},0.451,0.793,11,-7.282,0.0391,0.0198,0,0.455,0.335,131.957,248707,4,0.0
1538899375635984384, Despedida De Casal Ao Vivo Gustavo Mioto ,2022-06-20 14:59:37.000,https://twitter.com/author/status/1538899375635984384,0NZMEflMc3N9ONOi5lEGBv,Despedida De Casal - Ao Vivo,44,{1X6ORK7IekgmyjV6IFPszP},{Gustavo Mioto},0.919,0.438,9,-7.145,0.0939,0.67,0,0.899,0.774,108.011,181691,4,1.0
1538899357814214660,Anuel AA Ozuna 100 En ,2022-06-20 14:59:32.000,https://twitter.com/author/status/1538899357814214660,2sqgNScWya6T8PwKMELYW8,100,54,"{2R21vXR83lH98kGeO99Y66,1i8SpTcr7yvPOmcqrbnVXY}","{Anuel AA,Ozuna}",0.769,0.455,10,-5.698,0.155,0.554,2.07e-06,0.251,0.293,95.097,215293,4,0.0
1538899338335854593,In The Middle Clean ,2022-06-20 14:59:28.000,https://twitter.com/author/status/1538899338335854593,0yE2JdVc5CnZc6wuBCIMtj,38 Planes (Reprise) / Somewhere In The Middle Of Nowhere,44,"{0mMxiSfN607CgfSsPEWj7N,3yVB4N2PhQy60dAxzCoNdQ}","{Jenn Colella,'Come From Away' Company}",0.733,0.629,2,-6.028,0.0757,0.296,0,0.195,0.461,139.889,262800,4,1.0
1538899329301516288, feat MoNo ,2022-06-20 14:59:26.000,https://twitter.com/author/status/1538899329301516288,15OlC497ScJt9N2BS8lOev,LLC (feat. Moneybagg Yo),69,"{3Rx4PJ7SP6unkOk5elPUK7,3tJoFztHeIJkJWMrx0td2f}","{Money Man,Moneybagg Yo}",0.803,0.495,11,-5.724,0.321,0.121,0,0.104,0.628,80.972,195154,4,1.0
1538899301056790529, by on ,2022-06-20 14:59:19.000,https://twitter.com/author/status/1538899301056790529,1ueOEwIxlCAivSC8ZrA5xW,One by One,58,{6uothxMWeLWIhsGeF7cyo4},{Enya},0.529,0.24,1,-13.203,0.0335,0.87,0.815,0.109,0.233,131.442,236667,4,1.0
