id_tweet,text,created_at,url_tweet,id_track,name,popularity,artists_id,artists_name,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,mode
1542300639241175040,Risky by ,2022-06-30 00:15:01.000,https://twitter.com/author/status/1542300639241175040,0Za71GdetOLT5oef7bRWuK,Risky Moves,23,{6GTRLqqiBPUqaOgyxOraHp},{StreamBeats by Harris Heller},0.804,0.564,1,-8.753,0.0549,0.726,0.824,0.37,0.164,120.024,128452,4,1.0
1542300610732535808,Brittany Howard Tomorrow Jaime ,2022-06-30 00:14:54.000,https://twitter.com/author/status/1542300610732535808,7kitUH5vfn1XXbVX1AMv8I,Tomorrow - BADBADNOTGOOD Remix,38,"{4XquDVA8pkg5Lx91No1JxB,65dGLGjkw3UbddUg2GKQoZ}","{Brittany Howard,BADBADNOTGOOD}",0.508,0.769,10,-5.362,0.0392,0.361,0.00431,0.683,0.66,94.065,190693,4,0.0
1542300504381964288, Ain t She Sweet The Beatles,2022-06-30 00:14:29.000,https://twitter.com/author/status/1542300504381964288,3OUpVpFeNx5jeInhHqiNfs,Ain't She Sweet - Anthology 1 Version,41,{3WrFJ7ztbogyGnTHbHJFl2},{The Beatles},0.495,0.854,4,-5.699,0.0434,0.208,0.0,0.0371,0.819,77.967,133347,4,1.0
1542300492398612481,RT by ,2022-06-30 00:14:26.000,https://twitter.com/author/status/1542300492398612481,2XfjJf7EpHlYdWd8OnjAtO,Th1rt3en or Nothing,51,{4ASJkb9HOe3Vz5ZaXOjnfN},{Backyard Babies},0.58,0.94,1,-4.325,0.0828,0.00231,1.92e-05,0.0779,0.563,123.072,225600,4,1.0
1542300470521524226,Palo Santo Campanella ,2022-06-30 00:14:21.000,https://twitter.com/author/status/1542300470521524226,3ENuhdIu8GY5J9kOsFqmy7,Palo Santo,14,{1HCVppGB3oVA6Kt7pRVifZ},{Campanella},0.506,0.825,9,-6.306,0.373,0.00468,0.0,0.103,0.498,93.473,211360,3,1.0
1542300459951685634, on s U2 Vertigo ,2022-06-30 00:14:18.000,https://twitter.com/author/status/1542300459951685634,44kGWORclKcFXxggdvioz9,Vertigo - Redanka Power Mix,20,"{51Blml2LZPmy7TTiAg47vQ,2FOF80zpgT1rXswqGcUIf1}","{U2,Redanka}",0.664,0.832,11,-4.517,0.0439,5.87e-05,0.221,0.0661,0.633,130.005,451467,4,0.0
1542300440070586368, by on ,2022-06-30 00:14:14.000,https://twitter.com/author/status/1542300440070586368,1ueOEwIxlCAivSC8ZrA5xW,One by One,58,{6uothxMWeLWIhsGeF7cyo4},{Enya},0.529,0.24,1,-13.203,0.0335,0.87,0.815,0.109,0.233,131.442,236667,4,1.0
1542300419174682628,Van Halen Summer Nights ,2022-06-30 00:14:09.000,https://twitter.com/author/status/1542300419174682628,68qTWgabevPj41WbvHtKwY,Summer Nights,52,{2cnMpRsOVqtPMfq7YiFE6K},{Van Halen},0.352,0.623,7,-12.997,0.0518,0.0982,2.23e-06,0.0708,0.691,92.829,305040,4,1.0
1542300416188334081,HitMan Dinero Blue Liquid Strip Hunnidz ,2022-06-30 00:14:08.000,https://twitter.com/author/status/1542300416188334081,2minhZhW9DPaaKf2l3DOGi,Blue Liquid Strip Hunnidz,0,{103eIfaNrs0AC7kNwHbgnE},{Hitman Dinero},0.943,0.516,9,-12.68,0.211,0.312,1.09e-05,0.154,0.834,121.014,245786,4,1.0
1542300415051669506,Randy Travis I m Movin On ,2022-06-30 00:14:08.000,https://twitter.com/author/status/1542300415051669506,2GorxRcxNEuz3DX7lM9Ur8,I'm Movin' On,16,{1pTuR132U5b4Rizal2Pr7m},{Randy Travis},0.536,0.828,2,-6.506,0.0628,0.109,0.0,0.0724,0.669,187.991,186013,4,1.0
1542300413206183938,Tears for Fears Shout ,2022-06-30 00:14:07.000,https://twitter.com/author/status/1542300413206183938,2gQaQUhDCNGfBVXTvxAmXQ,Shout,72,{4bthk9UfsYUYdcFyqxmSUU},{Tears For Fears},0.511,0.942,0,-10.407,0.0429,0.174,1.87e-05,0.139,0.498,97.909,393667,4,1.0
1542300409674571776,Awich Keiju ellow Bucks Link Up,2022-06-30 00:14:06.000,https://twitter.com/author/status/1542300409674571776,08fh3LXCZvDV6jgGwC2Usf,Link Up,52,"{0FnDCrmcQT8qz5TEsZIYw5,7K3bqkZs0SVUS9K13bnwHL,1Fe6FA7A57suR2KAaERpqH}","{Awich,KEIJU,¥ellow Bucks}",0.741,0.734,1,-4.28,0.247,0.0519,0.0,0.278,0.84,91.029,224960,4,0.0
