id_tweet,text,created_at,url_tweet,id_track,name,popularity,artists_id,artists_name,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,mode
1542978436729282569, Here I Go Again Previously ,2022-07-01 21:08:21.000,https://twitter.com/author/status/1542978436729282569,4m4Js6fxFxvZqNEPFMEoen,Here I Go Again,0,{799nqUfnRvisuutLCjI6pq},{Richard Gallacher},0.464,0.00714,6,-35.257,0.0711,0.952,0.0744,0.0696,0.238,173.226,287896,3,1.0
1542978376247517184,The National All Dolled ,2022-07-01 21:08:06.000,https://twitter.com/author/status/1542978376247517184,24H3tcuDBiDx4zM2XMubL7,All Dolled-Up in Straps - 2021 Remaster,30,{2cCUtGK9sDU2EoElnk0GNB},{The National},0.44,0.33,8,-14.088,0.0297,0.325,0.897,0.145,0.16,141.806,251093,3,1.0
1542978373680615425,Joe Garston The Promise Original Mix or ,2022-07-01 21:08:06.000,https://twitter.com/author/status/1542978373680615425,0WDKh6ZU8VietqxYg01qat,The Promise - Original Mix,6,{4WesZWcOLBeazDJ9vlB5Eh},{Joe Garston},0.962,0.46,6,-5.837,0.0848,0.000207,0.00345,0.193,0.246,128.003,219332,4,1.0
1542978362116808704,Vance Joy Fire and the Flood ,2022-07-01 21:08:03.000,https://twitter.com/author/status/1542978362116808704,6liNJDyWJjyHAgDnAX95bw,Fire and the Flood,67,{10exVja0key0uqUkk6LJRT},{Vance Joy},0.596,0.827,5,-4.402,0.0372,0.0242,0.0,0.0958,0.329,115.034,249382,4,1.0
1542978355154374656,Billy Ocean There ll Be Sad Songs ,2022-07-01 21:08:01.000,https://twitter.com/author/status/1542978355154374656,1mP8BJQBRZWjSQLVmxQEyG,There'll Be Sad Songs (To Make You Cry),51,{5IDs1CK15HegSAhGEbSYXo},{Billy Ocean},0.563,0.458,0,-7.673,0.0305,0.748,0.0,0.103,0.259,79.738,292680,4,1.0
1542978321339883527,Country Again by Thomas Rhett ,2022-07-01 21:07:53.000,https://twitter.com/author/status/1542978321339883527,4YKz43NQpwUb2xtnR5x55B,Country Again (Originally Performed by Thomas Rhett) [Instrumental],0,{04T7QEqAiQBW12loi1g2CO},{Vox Freaks},0.316,0.312,2,-16.71,0.0324,0.517,0.77,0.141,0.206,73.978,224493,4,1.0
1542978299722334208, premium by on ,2022-07-01 21:07:48.000,https://twitter.com/author/status/1542978299722334208,4EOKczOosyBDE8AXgP302W,Ponyo on the Cliff by the Sea,2,{0PS6tNISpLo5tFSH06JA5h},{Relax α Wave},0.701,0.126,5,-19.416,0.057,0.993,0.954,0.0965,0.472,62.043,256882,4,1.0
1542978270421041152,Drop Out Orchestra I Am A Fan Of The Fatback Band ,2022-07-01 21:07:41.000,https://twitter.com/author/status/1542978270421041152,2eOvkHhgUHWUGQPRppeaz2,I Am a Fan of the Fatback Band,0,{2AMqe1ftl0HA3LHjeJ0O9n},{Drop Out Orchestra},0.912,0.643,8,-7.244,0.109,0.086,0.781,0.0579,0.847,119.994,380793,4,0.0
1542978231669858304, Rod Stewart You re in my heart ,2022-07-01 21:07:32.000,https://twitter.com/author/status/1542978231669858304,2pkPeaj86ZEVHhgAEncfp0,You're in My Heart (The Final Acclaim),55,{2y8Jo9CKhJvtfeKOsYzRdT},{Rod Stewart},0.553,0.328,9,-10.797,0.0341,0.643,0.0,0.109,0.345,103.472,270960,4,1.0
1542978222660411392, SONG 2 SGT SLICK ALEX GEWER ,2022-07-01 21:07:30.000,https://twitter.com/author/status/1542978222660411392,7mPn4dN0HaorH7YnOXGAyV,Song 2,26,"{64rqoVt9ShRtUCU0bPKQll,0k8ztNiYX9wO2ZLFFqOSBH}","{Sgt Slick,Alex Gewer}",0.778,0.867,4,-4.609,0.0502,0.0113,5.16e-06,0.346,0.968,122.969,138891,4,1.0
1542978167677132800,Shining ray Janne Da Arc Shining ray ,2022-07-01 21:07:16.000,https://twitter.com/author/status/1542978167677132800,5V3b56qbk77cBpyoadZWlR,Shining ray(オリジナルアーティスト:Janne Da Arc)[ガイドメロディ無しカラオケ],15,{2yXtyhscuiX4SWRqd4ZUzv},{歌っちゃ王},0.465,0.621,0,-10.628,0.0321,0.0046,0.766,0.137,0.561,161.029,241224,4,1.0
1542978125017108480,Cross Point Music Watch What He Will Do ,2022-07-01 21:07:06.000,https://twitter.com/author/status/1542978125017108480,4MZgToXNqXUHHwC4GEJ5EQ,Watch What He Will Do,23,"{7J5NYM9bwpfxk3hiwQH27P,1lfQJ5J9LmichmdbKn868A}","{Cross Point Music,Zach Kale}",0.428,0.641,10,-7.822,0.0429,0.0248,1.93e-06,0.107,0.311,147.864,301347,3,1.0
1542978122265542665,France Gall Ella elle l a ,2022-07-01 21:07:06.000,https://twitter.com/author/status/1542978122265542665,67CfbIKKTCKFqmQLJwUftX,"Ella, elle l'a - Remasterisé en 2004",63,{22HVxZPA6UhBp8wahxDA6I},{France Gall},0.702,0.76,4,-5.87,0.0367,0.0504,0.00164,0.272,0.455,100.0,291400,4,0.0
