id_tweet,text,created_at,url_tweet,id_track,name,popularity,artists_id,artists_name,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,mode
1542345841142546433, ASSOCIATION ,2022-06-30 03:14:38.000,https://twitter.com/author/status/1542345841142546433,32ssNweOtmacNBEC2kHzA8,Never My Love - Remastered Version,57,{2kuNswDC82PL9xRbfaZJaS},{The Association},0.435,0.428,6,-11.747,0.0268,0.171,0.000708,0.149,0.61,95.534,187693,4,1.0
1542345785861279744,RT ,2022-06-30 03:14:25.000,https://twitter.com/author/status/1542345785861279744,22yTSaGkqjJj54MkiCNYOX,Intro,53,{6MchyBkv0DmhCIP7kBLx5o},{RTB MB},0.796,0.506,1,-12.272,0.481,0.0265,0.0,0.121,0.519,129.954,136647,5,0.0
1542345778903089153, Too Late The Lucky Devils,2022-06-30 03:14:23.000,https://twitter.com/author/status/1542345778903089153,3vveMfCsRq6zg4y9eXINk7,Too Late,3,{2y0eXG1ND7Bkptg8SND0rp},{The Lucky Devils},0.391,0.947,9,-5.461,0.0861,6.52e-05,0.00164,0.0258,0.524,101.442,169040,4,0.0
1542345737131896833,RT by ,2022-06-30 03:14:13.000,https://twitter.com/author/status/1542345737131896833,2XfjJf7EpHlYdWd8OnjAtO,Th1rt3en or Nothing,51,{4ASJkb9HOe3Vz5ZaXOjnfN},{Backyard Babies},0.58,0.94,1,-4.325,0.0828,0.00231,1.92e-05,0.0779,0.563,123.072,225600,4,1.0
1542345716684754947,King Of Birds Hard Times For A Good Man ,2022-06-30 03:14:08.000,https://twitter.com/author/status/1542345716684754947,7qHQ7xhX1XH1PBiCc3SUvQ,Hard Times for a Good Man,1,{3cAAjqGFpoG9yWFm4I03sr},{King Of Birds},0.505,0.542,2,-7.646,0.0254,0.228,3.55e-05,0.178,0.457,101.016,221907,4,1.0
1542345716101693440,Ferrari Bentley From The Bottom To The Top ,2022-06-30 03:14:08.000,https://twitter.com/author/status/1542345716101693440,4ANBg1qVMTHCz2q9Ak4g8k,From The Bottom To The Top,0,{7tVt4udkG7vcRCAwNoz5eT},{Ferrari Bentley},0.85,0.651,1,-6.752,0.236,0.331,6.23e-06,0.102,0.508,82.968,115020,4,0.0
1542345713329242112,Collective Soul The World I Know ,2022-06-30 03:14:08.000,https://twitter.com/author/status/1542345713329242112,1HSVpIU0XU1WuwiBLBWAZd,The World I Know,64,{4e5V1Q2dKCzbLVMQ8qbTn6},{Collective Soul},0.514,0.704,2,-4.724,0.0261,0.0508,0.00214,0.228,0.386,76.972,255467,4,1.0
1542345704735121408,Yella Beezy Feat Chris Brown Restroom Occupied ,2022-06-30 03:14:06.000,https://twitter.com/author/status/1542345704735121408,6AiucOo1rVdTlaWCCVael8,Restroom Occupied (feat. Chris Brown),52,"{7kwCkEJ384PWm0UQW3hxjS,7bXgB6jMjp9ATFy66eO08Z}","{Yella Beezy,Chris Brown}",0.711,0.683,6,-5.039,0.056,0.0133,0.0,0.143,0.729,116.522,216483,4,1.0
1542345701618745348,Adamski Killer ,2022-06-30 03:14:05.000,https://twitter.com/author/status/1542345701618745348,5jhDeobWatA1XAHWKOWPh2,Killer,58,"{737Z8bAmJiUqg2I6Ru8fYV,5GtMEZEeFFsuHY8ad4kOxv}","{Adamski,Seal}",0.785,0.546,10,-13.945,0.0587,0.0241,0.0681,0.0547,0.766,119.983,250760,4,0.0
1542345696124309504,Jeff Mills The Dancer ,2022-06-30 03:14:04.000,https://twitter.com/author/status/1542345696124309504,27hawg6glIyjy6qBautG0u,Soul Filter (The Dancer),10,"{2eIDAcLKnWc4D350YyzvgS,0i4qtLtVThlN9mOwxErYwU}","{Jeff Mills,Rafael Leafar}",0.8,0.85,1,-7.593,0.0604,0.017,0.906,0.0822,0.538,119.55,299685,4,1.0
1542345695964925952,Nuyorican Soul Runaway ,2022-06-30 03:14:03.000,https://twitter.com/author/status/1542345695964925952,5mL3zJy9Q8yOGU8nsq4uP3,Runaway,27,"{2pMSfxqqpW87tzVwPQxeFw,3NIZFmehJM8YiGpCdihlck}","{Nuyorican Soul,LA INDIA}",0.759,0.788,0,-9.188,0.0514,0.00485,0.0575,0.294,0.689,110.021,473693,4,1.0
1542345689119789057,Nicolas Jaar Can t See What Is Burning There ,2022-06-30 03:14:02.000,https://twitter.com/author/status/1542345689119789057,4QWwyaxVCf7rY9ifMJaNTK,Can't See What Is Burning There - Mixed,28,{5a0etAzO5V26gvlbmHzT9W},{Nicolas Jaar},0.76,0.524,11,-13.444,0.0339,0.172,0.462,0.115,0.908,114.986,117967,4,0.0
1542345655255191552,Distant Fate Doom at Your Service Original Television Soundtrack ,2022-06-30 03:13:54.000,https://twitter.com/author/status/1542345655255191552,6cwog2cadHETvgU9wJWAs3,Distant Fate,44,{433F0GjVZRnsjP8ztGEso1},{Seo In Guk},0.343,0.281,0,-9.459,0.0318,0.899,3.63e-06,0.118,0.227,62.347,243133,4,1.0
1542345650293342209, Still Love me Tokimeki Records Feat ,2022-06-30 03:13:53.000,https://twitter.com/author/status/1542345650293342209,7trAsgfCsb4zWYAu1ydGM9,天気雨 -Still Love me- (feat. ひかり),43,"{73vrL9RiKlSaQFo2izavC1,7FqXFvzwNYVhW12u5O3yUc}","{Tokimeki Records,ひかり}",0.747,0.639,0,-7.34,0.0288,0.0437,0.000121,0.0629,0.775,118.01,201356,4,1.0
1542345629674123264,Tell me why ,2022-06-30 03:13:48.000,https://twitter.com/author/status/1542345629674123264,3jlxX3VXPiY3lvBBbppQD3,TELL ME WHY,68,{2tIP7SsRs7vjIcLrU85W8J},{The Kid LAROI},0.6,0.723,6,-4.928,0.158,0.109,0.0,0.167,0.463,149.881,195268,4,0.0
