id_tweet,text,created_at,url_tweet,id_track,name,popularity,artists_id,artists_name,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,mode
1538899357814214660,Anuel AA Ozuna 100 En ,2022-06-20 14:59:32.000,https://twitter.com/author/status/1538899357814214660,2sqgNScWya6T8PwKMELYW8,100,54,"{2R21vXR83lH98kGeO99Y66,1i8SpTcr7yvPOmcqrbnVXY}","{Anuel AA,Ozuna}",0.769,0.455,10,-5.698,0.155,0.554,2.07e-06,0.251,0.293,95.097,215293,4,0.0
1538899338335854593,In The Middle Clean ,2022-06-20 14:59:28.000,https://twitter.com/author/status/1538899338335854593,0yE2JdVc5CnZc6wuBCIMtj,38 Planes (Reprise) / Somewhere In The Middle Of Nowhere,44,"{0mMxiSfN607CgfSsPEWj7N,3yVB4N2PhQy60dAxzCoNdQ}","{Jenn Colella,'Come From Away' Company}",0.733,0.629,2,-6.028,0.0757,0.296,0.0,0.195,0.461,139.889,262800,4,1.0
1538899329301516288, feat MoNo ,2022-06-20 14:59:26.000,https://twitter.com/author/status/1538899329301516288,15OlC497ScJt9N2BS8lOev,LLC (feat. Moneybagg Yo),69,"{3Rx4PJ7SP6unkOk5elPUK7,3tJoFztHeIJkJWMrx0td2f}","{Money Man,Moneybagg Yo}",0.803,0.495,11,-5.724,0.321,0.121,0.0,0.104,0.628,80.972,195154,4,1.0
1538899301056790529, by on ,2022-06-20 14:59:19.000,https://twitter.com/author/status/1538899301056790529,1ueOEwIxlCAivSC8ZrA5xW,One by One,58,{6uothxMWeLWIhsGeF7cyo4},{Enya},0.529,0.24,1,-13.203,0.0335,0.87,0.815,0.109,0.233,131.442,236667,4,1.0
1538899264516112385,Luther Vandross Take You Out on ,2022-06-20 14:59:10.000,https://twitter.com/author/status/1538899264516112385,7sXaTpWP6FEOqL1greiv5k,Take You Out (In the Style of Luther Vandross) - Instrumental Only,0,{4Z6WehLCUZYmz0RJL8CXCw},{ProSource Karaoke},0.578,0.528,0,-9.22,0.0765,0.0794,0.858,0.168,0.697,171.81,228019,4,0.0
1538899254223073280, Rock n Jam Musical ,2022-06-20 14:59:08.000,https://twitter.com/author/status/1538899254223073280,2HGuAeBhmtbLDf1msQMFVx,I'm Sorry Jamie,0,{3Y18rwgBGMq95YEu2BUusV},{Mark A. Vaughan & Maddie Hackett},0.501,0.264,2,-14.675,0.0396,0.614,2.55e-05,0.117,0.226,76.961,310648,4,1.0
1538899253908721664,Mumford and Sons I Will Wait,2022-06-20 14:59:08.000,https://twitter.com/author/status/1538899253908721664,0hm8rgOY17z7kQJlqGKbu7,I Will Wait,69,{3gd8FJtBJtkRxdfbTu19U2},{Mumford & Sons},0.48,0.756,1,-5.399,0.0333,0.00993,0.00704,0.312,0.447,131.127,276720,4,1.0
1538899249659887617,Lost Frequencies Calum Scott Where Are You Now ,2022-06-20 14:59:07.000,https://twitter.com/author/status/1538899249659887617,3uUuGVFu1V7jTQL60S1r8z,Where Are You Now,92,"{7f5Zgnp2spUuuzKplmRkt7,6ydoSd3N2mwgwBHtF6K7eX}","{Lost Frequencies,Calum Scott}",0.671,0.636,6,-8.117,0.103,0.515,0.000411,0.172,0.262,120.966,148197,4,0.0
1538899247520677888,Fra Lippo Lippi Shouldn t Have To Be Like That ,2022-06-20 14:59:06.000,https://twitter.com/author/status/1538899247520677888,3vrrQirnGjxy6BiiEzq1x1,Shouldn't Have to Be Like That - 1993,37,{1Oi99c5Uoxbg8nJT8WprBw},{Fra Lippo Lippi},0.717,0.586,9,-10.274,0.0303,0.247,0.125,0.0602,0.694,115.955,230787,4,0.0
1538899238809223174,Thalia No me ensenaste ,2022-06-20 14:59:04.000,https://twitter.com/author/status/1538899238809223174,37QuCMe2SASXrkLm5NhT5m,No Me Enseñaste,57,{23wEWD21D4TPYiJugoXmYb},{Thalia},0.673,0.73,8,-6.876,0.0671,0.431,0.0,0.075,0.788,134.87,269120,4,0.0
1538899233851731968, SAKANAMON ARIKANASHIKA ,2022-06-20 14:59:03.000,https://twitter.com/author/status/1538899233851731968,0qSQ0tXRE7BHmJc641pRir,幼気な少女,23,{54vKDgG7qoKqB4IHVknTcl},{SAKANAMON},0.497,0.976,4,-2.76,0.0628,0.00581,0.0,0.0784,0.736,100.03,224333,4,1.0
