id_tweet,text,created_at,url_tweet,id_track,name,popularity,artists_id,artists_name,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,mode
1537655011328806912, The Spaghetti Incident Guns N Roses ,2022-06-17T04:34:57.000Z,https://twitter.com/author/status/1537655011328806912,5sVf9kN90ScddiT3SdT9Qh,Since I Don't Have You,65,{3qm84nBOXUEQ2vnTfUTTFC},{Guns N' Roses},0.466,0.632,6,-6.94,0.0326,0.465,0.000256,0.135,0.246,68.893,259907,4,1.0
1537655007864098819,Hollie Cook Walking In The Sand Dub ,2022-06-17T04:34:56.000Z,https://twitter.com/author/status/1537655007864098819,2G456DcbWnzekKhNDiHrgJ,Walking in the Sand - Shangri Dub,20,{1fwuUuFbqXJx3B17PUhFCE},{Hollie Cook},0.673,0.627,9,-8.453,0.0406,0.00579,0.596,0.694,0.823,144.587,188480,4,0.0
1537654992126894080,Video Killed the Radio Star The Age of Plastic ,2022-06-17T04:34:53.000Z,https://twitter.com/author/status/1537654992126894080,6t1FIJlZWTQfIZhsGjaulM,Video Killed The Radio Star,64,{057gc1fxmJ2vkctjQJ7Tal},{The Buggles},0.675,0.61,1,-13.811,0.085,0.0852,0.0188,0.159,0.344,131.037,253800,4,1.0
1537654965354827776,Black Ice Eve E on ,2022-06-17T04:34:46.000Z,https://twitter.com/author/status/1537654965354827776,6JXBJ3hcNw0QaSc1XINPZP,On the Eve of Thursday,0,{07V2R96JoNqrRFdkbyAH9H},{JT Apollo},0.969,0.509,2,-10.753,0.131,0.0435,1.07e-05,0.617,0.663,108.502,265320,4,1.0
1537654905590099968, by ,2022-06-17T04:34:32.000Z,https://twitter.com/author/status/1537654905590099968,2AaJeBEq3WLcfFW1y8svDf,By Your Side,75,{45TgXXqMDdF8BkjA83OM7z},{Rod Wave},0.649,0.508,8,-10.232,0.0959,0.0345,3.59e-05,0.0736,0.405,157.975,194051,4,1.0
1537654903752888321,Sweet Refrain Cosmic Explorer mix Perfume COSMIC EXPLORER ,2022-06-17T04:34:31.000Z,https://twitter.com/author/status/1537654903752888321,7HdEuMqnUoYab0ql8fKvko,Sweet Refrain - Cosmic Explorer-mix,16,{2XMxWKPKCxoLkSdpCViCnr},{Perfume},0.578,0.951,7,-3.239,0.0321,0.00457,0.0047,0.136,0.505,139.999,281413,4,1.0
1537654879929311232, by amp ,2022-06-17T04:34:26.000Z,https://twitter.com/author/status/1537654879929311232,7tVxOkp7knBwRuSKzdDgGT,I don't suit you (Produced by AmPm),35,{6le80R1opKnTlP4o3KvA2k},{Uru},0.624,0.649,8,-5.901,0.0456,0.535,1.28e-05,0.22,0.368,90.974,239587,4,1.0
1537654874359402496,Seems Kills ,2022-06-17T04:34:24.000Z,https://twitter.com/author/status/1537654874359402496,0POu0jUHmWlhumwNqPni0v,Seems,0,{2MqqCRFVKaLi3cluf0GPuC},{Johnny Kills},0.487,0.883,6,-7.111,0.0464,0.000172,0.0403,0.318,0.569,129.991,166956,4,0.0
1537654872467599360,Montell Jordan Let s Ride,2022-06-17T04:34:24.000Z,https://twitter.com/author/status/1537654872467599360,3wQUwUopne0hVBDXa44Bki,Let's Ride,44,"{0iVrCROxeyon7MZUW3MfzT,0iEVT8dLNSSmipPOrDGu2z,7zICaxnDB9ZprDSiFpvbbW}","{Montell Jordan,Silkk The Shocker,Master P}",0.59,0.538,1,-5.949,0.247,0.0272,0.0,0.17,0.578,121.929,294600,4,1.0
