id_tweet,text,created_at,url_tweet,id_track,name,popularity,artists_id,artists_name,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,mode
1542537976764407809,Alanna Skye used in the absence of feeling ,2022-06-30 15:58:07.000,https://twitter.com/author/status/1542537976764407809,1aJDFfmZEGsetLJz5Hd8kk,used in the absence of feeling,2,{4qH497da33g9UVVNMtY6Lw},{Alanna Skye},0.607,0.36,0,-9.731,0.0422,0.711,0.00114,0.295,0.218,89.951,200295,4,1.0
1542537970653306882, N1 ,2022-06-30 15:58:05.000,https://twitter.com/author/status/1542537970653306882,6AiLTwftiFAjGsnVDXBPnB,N17,48,{7jzktaiZ0YO4RquEFi4oKp},{The Saw Doctors},0.463,0.875,7,-4.45,0.0568,0.0161,1.41e-06,0.148,0.755,136.313,276413,4,1.0
1542537951673929728,B o D ,2022-06-30 15:58:01.000,https://twitter.com/author/status/1542537951673929728,0Uwq5TKfVfanVZzoVCz620,B O D Y,46,{3an9rnsXKPCAMlZgH4A0n4},{KETTAMA},0.875,0.945,6,-7.564,0.0669,0.00448,0.809,0.0802,0.761,128.982,305271,4,0.0
1542537947131662338,IMA Aile The Shota ,2022-06-30 15:58:00.000,https://twitter.com/author/status/1542537947131662338,4L9DM1h6qdDdHzv7b07Xlz,IMA,54,{2cRxXzkAobXvwQgUv5FRju},{Aile The Shota},0.618,0.585,10,-5.938,0.0425,0.00393,0.0,0.131,0.512,90.979,217400,4,1.0
1542537910062284801, Green Onions The Blues Brothers,2022-06-30 15:57:51.000,https://twitter.com/author/status/1542537910062284801,0AW6QqUSLSCGJpVUX7GTAE,Green Onions,44,"{1cHFz6lrt7KAsBV8j2Ny1g,4IZpLucbO7nqXbdLL39Bts}","{The Blues Brothers,Joe Gastwirt}",0.477,0.834,10,-8.253,0.207,0.15,0.000385,0.955,0.765,154.705,347400,4,0.0
1542537895600431106, by on ,2022-06-30 15:57:47.000,https://twitter.com/author/status/1542537895600431106,1ueOEwIxlCAivSC8ZrA5xW,One by One,59,{6uothxMWeLWIhsGeF7cyo4},{Enya},0.529,0.24,1,-13.203,0.0335,0.87,0.815,0.109,0.233,131.442,236667,4,1.0
1542537885261463553, on s The Who Who Are You ,2022-06-30 15:57:45.000,https://twitter.com/author/status/1542537885261463553,21zc5vR3zofPz2WZIVLYgJ,Remember Who You Are,42,{5m8H6zSadhu1j9Yi04VLqD},{Sly & The Family Stone},0.771,0.401,10,-15.084,0.0383,0.419,0.000301,0.053,0.798,103.408,197307,4,0.0
1542537883063648256, on s Train Drive By ,2022-06-30 15:57:44.000,https://twitter.com/author/status/1542537883063648256,21kaKepJ2nxJ51j7HGOLXr,When The Clue Train Drives By Why Dont You Hop On,0,{3DHcpeDwfdw4HEQhyWFkVk},{Insults And Comebacks 101},0.0,0.922,11,-5.239,0.0,0.366,0.944,0.288,0.0,0.0,9300,0,1.0
1542537820027461634,Billy Idol Billy Idol Eyes without a face on ,2022-06-30 15:57:29.000,https://twitter.com/author/status/1542537820027461634,3PQ6AsiFAvn2HO7LmRPH4p,"Eyes Without A Face - Live On VH1 Storytellers, New York City, New York/2001",37,{7lzordPuZEXxwt9aoVZYmG},{Billy Idol},0.578,0.88,4,-7.227,0.0476,0.0477,4.9e-05,0.949,0.748,88.463,331400,4,1.0
1542537803854118916,The Who Who Are You ,2022-06-30 15:57:26.000,https://twitter.com/author/status/1542537803854118916,23IJ5wLRhEZ9DOuia5mPiZ,Who Are You,67,{67ea9eGLXYMsO2eYQRui3w},{The Who},0.651,0.648,9,-11.409,0.0501,0.262,0.0042,0.0655,0.49,156.372,381627,4,1.0
