id_tweet,text,created_at,url_tweet,id_track,name,popularity,artists_id,artists_name,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,mode
1541783723536175104, 2022 ,2022-06-28 14:00:59.000,https://twitter.com/author/status/1541783723536175104,3HWcK5EIfIdOQD1Rsj4yek,2022 Freestyle,48,{6FqXAd1hQl7vVdIQ3hhtgc},{D. Savage},0.747,0.422,7,-12.89,0.497,0.00522,0.000831,0.119,0.125,132.128,176364,4,0.0
1541783717621932034,Call Me Every Day feat WizKid Chris Brown ,2022-06-28 14:00:57.000,https://twitter.com/author/status/1541783717621932034,7vVs4XCsQyGn1Au3drvo9Z,Call Me Every Day (feat. WizKid),75,"{7bXgB6jMjp9ATFy66eO08Z,3tVQdUvClmAT7URs9V3rsp}","{Chris Brown,WizKid}",0.729,0.634,4,-7.194,0.175,0.115,1.35e-05,0.0997,0.772,171.862,146840,4,0.0
1541783679827320832, by BOX DISC 1 ,2022-06-28 14:00:48.000,https://twitter.com/author/status/1541783679827320832,7MyEkJk7nSkSzqpcrF0tiZ,Sounds discovered by enemies Gear - metal Sound ver.,0,{6fW0bYAa7fvm5gu5sLRGWk},{RiNG-O SE},0.0,0.0,1,-15.603,0.0,0.0,0.0,0.0,0.0,0.0,5300,0,1.0
1541783667248402433, DatsJustice Showers ,2022-06-28 14:00:45.000,https://twitter.com/author/status/1541783667248402433,4LpHgiXtnKpfMyUHTerxhM,Showers,0,{7KR9Bpg3R8ukwD89Yg82eZ},{DatsJustice},0.506,0.372,2,-13.672,0.304,0.476,0.0203,0.0959,0.0378,172.032,150126,4,1.0
1541783635614765056, n 7 ,2022-06-28 14:00:38.000,https://twitter.com/author/status/1541783635614765056,0PKZrqr6PM5PNRUPrcUauT,"No Love, No Stress",45,{5WnlPOcTodnSWDtjnrjmzv},{7ru7h},0.726,0.689,11,-6.062,0.046,0.11,0.0,0.0565,0.574,89.999,162002,4,0.0
1541783580321406976, Papa Roach The Ending ,2022-06-28 14:00:25.000,https://twitter.com/author/status/1541783580321406976,4lFOhx1hVbzOFQY7CLrThc,The Ending,52,{4RddZ3iHvSpGV4dvATac9X},{Papa Roach},0.539,0.894,9,-4.483,0.0469,0.1,1.69e-05,0.1,0.509,90.004,209829,4,0.0
1541783561199820800,Cosmos new version ,2022-06-28 14:00:20.000,https://twitter.com/author/status/1541783561199820800,6tgquIrHWBu6fU5sn6xZ1Q,Cosmos New Version,12,{1c9OwcTlF0247eucUVI71S},{RAVEN},0.235,0.919,2,-5.294,0.0501,0.000136,0.154,0.285,0.336,149.698,402049,4,1.0
1541783539166978049, by ,2022-06-28 14:00:15.000,https://twitter.com/author/status/1541783539166978049,2AaJeBEq3WLcfFW1y8svDf,By Your Side,75,{45TgXXqMDdF8BkjA83OM7z},{Rod Wave},0.649,0.508,8,-10.232,0.0959,0.0345,3.59e-05,0.0736,0.405,157.975,194051,4,1.0
