id_tweet,text,created_at,url_tweet,id_track,name,popularity,artists_id,artists_name,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,mode
1542262823966937090,Yovanny Polanco Mejor que yo no ,2022-06-29 21:44:45.000,https://twitter.com/author/status/1542262823966937090,0DEShSfwzpNJM2UJKNS7Gs,Mejor Que Yo No,22,{0awBNuVACBDglhyp0vRMgY},{Geovanny Polanco},0.817,0.845,11,-5.039,0.066,0.205,0.000254,0.12,0.946,150.051,243677,4,0.0
1542262795651137537,Arlo Parks Softly ,2022-06-29 21:44:38.000,https://twitter.com/author/status/1542262795651137537,3fpfQC77x3uwESSJ6VmUKM,Softly,63,{4kIwETcbpuFgRukE8o7Opx},{Arlo Parks},0.739,0.522,1,-10.876,0.0355,0.0174,0.00608,0.199,0.214,110.0,188781,4,1.0
1542262774168002561,on ,2022-06-29 21:44:33.000,https://twitter.com/author/status/1542262774168002561,00Blm7zeNqgYLPtW6zg8cj,One Right Now (with The Weeknd),85,"{246dkjvS1zLTtiykXe5h60,1Xyo4u8uXC1ZmMpatF05PJ}","{Post Malone,The Weeknd}",0.687,0.781,1,-4.806,0.053,0.0361,0.0,0.0755,0.688,97.014,193507,4,1.0
1542262668626726914,Bobby Glasco Go Bobby ,2022-06-29 21:44:08.000,https://twitter.com/author/status/1542262668626726914,2uRWxrYRSQjUSnuObiMou8,GO!,0,{1hhqrWM0cVlT3LmCaDPaQX},{Bobby Glasco},0.636,0.858,0,-5.754,0.313,0.216,0.0,0.621,0.758,146.058,151641,4,1.0
1542262665040609280,Stephanie Mills What Cha Gonna Do With My Lovin ,2022-06-29 21:44:07.000,https://twitter.com/author/status/1542262665040609280,7ta4djmewg9iYaj0ehfgyv,What Cha Gonna Do With My Lovin',41,{0PcIlEZa7rreM7729ot05g},{Stephanie Mills},0.641,0.603,10,-9.234,0.0417,0.209,0.00917,0.0609,0.78,102.434,243907,4,0.0
1542262656752574472,Wale Poke It Out feat J Cole ,2022-06-29 21:44:05.000,https://twitter.com/author/status/1542262656752574472,1IeCWMwZs4rCmwPOjZYWN7,Poke It Out (feat. J. Cole),62,"{67nwj3Y5sZQLl72VNUHEYE,6l3HvQ5sa6mXTsMTB19rO5,2PsjBHyb950JI7BHXY10TD}","{Wale,J. Cole,Cool & Dre}",0.778,0.934,9,-3.488,0.321,0.184,0.0,0.123,0.803,98.97,183333,4,1.0
1542262646149451779,Lauren Ritter Tenesha The Wordsmith Drake and Driving ,2022-06-29 21:44:03.000,https://twitter.com/author/status/1542262646149451779,6xv6FxvZAsEECGpeLriUnO,Drake and Driving,27,"{3tPKumydOBlF2yLF0krfsL,6lsLQWw1IiscaQhhZs7Yx7}","{Lauren Ritter,Tenesha The Wordsmith}",0.852,0.592,6,-13.141,0.0565,0.00294,0.0399,0.0808,0.81,115.007,394435,4,0.0
1542262614104981505,RT Turn it up C,2022-06-29 21:43:55.000,https://twitter.com/author/status/1542262614104981505,5ze1cxVu6SX1k7AfsxjwFL,Can I Turn It Up - Jerome Sydenham Remix feat. RT,4,{55UOywvWbUD9c6C3NSGdft},{Mike Dunn},0.806,0.932,4,-7.181,0.0586,0.00106,0.858,0.0915,0.104,125.002,399946,4,0.0
1542262604399247365, SORCERY ,2022-06-29 21:43:53.000,https://twitter.com/author/status/1542262604399247365,33UJa6mBfi7QIDgCo55P7Y,"Sorcery - From ""Frozen""/Score",45,{1GjWNGbMtHDQ7CNYf2d7cw},{Christophe Beck},0.0748,0.29,0,-16.387,0.0525,0.895,0.787,0.143,0.034,73.964,196053,3,1.0
1542262564503007233,MV ,2022-06-29 21:43:43.000,https://twitter.com/author/status/1542262564503007233,2ayvMaVf5RAXnNQwHvArB7,MVP,67,"{6BgMniiBxLHe43o8nx5MIp,2RDOrhPqAM4jzTRCEb19qX,14CHVeJGrR5xgUGQFV5BVM}","{FaZe Kaysan,Sheck Wes,Fivio Foreign}",0.749,0.761,9,-4.67,0.16,0.113,0.0,0.066,0.512,144.019,146667,4,1.0
1542262544320155651, ME Special Edition by ME ,2022-06-29 21:43:39.000,https://twitter.com/author/status/1542262544320155651,7kRaCxGO9mVFtE7fMZVhe6,The Trouble With Me Is You,25,{5oe3OML8fnC8glJFlAVMFR},{Red McKenzie},0.847,0.605,5,-9.177,0.0647,0.974,0.781,0.116,0.819,97.001,152800,4,1.0
