id_tweet,text,created_at,url_tweet,id_track,name,popularity,artists_id,artists_name,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,mode
1542315743752118272, by on ,2022-06-30 01:15:02.000,https://twitter.com/author/status/1542315743752118272,1ueOEwIxlCAivSC8ZrA5xW,One by One,58,{6uothxMWeLWIhsGeF7cyo4},{Enya},0.529,0.24,1,-13.203,0.0335,0.87,0.815,0.109,0.233,131.442,236667,4,1.0
1542315736705937409,RT ,2022-06-30 01:15:01.000,https://twitter.com/author/status/1542315736705937409,22yTSaGkqjJj54MkiCNYOX,Intro,53,{6MchyBkv0DmhCIP7kBLx5o},{RTB MB},0.796,0.506,1,-12.272,0.481,0.0265,0.0,0.121,0.519,129.954,136647,5,0.0
1542315725297070080, by T ,2022-06-30 01:14:58.000,https://twitter.com/author/status/1542315725297070080,3HsFSrIsbO54TFDfG66pZm,By the Sword,74,{26JloX1vHxGGrGUVeMItFJ},{iamjakehill},0.685,0.76,2,-7.813,0.0512,0.0199,0.151,0.0866,0.781,160.035,125812,4,1.0
1542315719324491776,Salt N Pepa Let s Talk About Sex ,2022-06-30 01:14:56.000,https://twitter.com/author/status/1542315719324491776,6hTBP6QLwJdxbKyLlLXrGo,Let's Talk About Sex,63,{7wqtxqI3eo7Gn1P7SpP6cQ},{Salt-N-Pepa},0.863,0.543,6,-13.497,0.13,0.0507,0.0,0.241,0.799,106.929,213267,4,1.0
1542315713766887424, Bittersweet Samba,2022-06-30 01:14:55.000,https://twitter.com/author/status/1542315713766887424,4rCjhTVrrAHAttob1DMJA4,Bittersweet Samba,35,{09L3cUdx0hq6qn5bKuJJ4I},{Herb Alpert & The Tijuana Brass},0.818,0.781,1,-9.25,0.0603,0.476,0.68,0.243,0.945,99.996,103173,4,1.0
1542315704594345984, star ship 2021ver II Special Edition ,2022-06-30 01:14:53.000,https://twitter.com/author/status/1542315704594345984,0gy29KsjXxt0ghFxNOgaHy,☆光速艇☆ -star ship- - 2021ver.,14,{0V0Ijr0D7zlPtfY6L4C4Nr},{煌めき☆アンフォレント},0.422,0.97,5,-1.202,0.109,0.0625,4.52e-05,0.0567,0.604,174.97,296680,4,0.0
1542315672260296706,Que me cante el papito Papijon ,2022-06-30 01:14:45.000,https://twitter.com/author/status/1542315672260296706,0gd1dGYviukXieMHdZmTT9,Que Me Cante el Papito,11,{3wkOQWpXNPYbED7tyvEskQ},{Papijon},0.739,0.278,4,-15.069,0.0433,0.914,0.0431,0.101,0.685,79.988,132000,4,1.0
1542315647203299328,Machine ,2022-06-30 01:14:39.000,https://twitter.com/author/status/1542315647203299328,6dJODklApmve5IzgKWUqV2,Machinehead,65,{78SHxLdtysAXgywQ4vE0Oa},{Bush},0.143,0.919,9,-4.438,0.11,2.57e-05,0.00427,0.134,0.201,172.668,256333,3,1.0
1542315609027125248, Don t Do It ,2022-06-30 01:14:30.000,https://twitter.com/author/status/1542315609027125248,23dG0CVdcJ9rNZT9gHtL0W,Don't Do It,50,{06a2LUiG8LAtoEgzZWCkiM},{Yvncc},0.748,0.568,8,-7.834,0.0904,0.0345,0.123,0.0815,0.229,145.956,210411,4,0.0
1542315602500632576, LE TRICOT ,2022-06-30 01:14:29.000,https://twitter.com/author/status/1542315602500632576,7pg92zsuYmtQn8nth1TWWp,C'est l'été,20,{2kWRtp0Ph5iKM1tJGvQid7},{TRICOT MACHINE},0.351,0.401,10,-10.546,0.0275,0.826,0.779,0.0974,0.562,80.109,197440,3,0.0
