id_tweet,text,created_at,url_tweet,id_track,name,popularity,artists_id,artists_name,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,mode
1540432269223297024,River Of Pain Thunder ,2022-06-24 20:30:47.000,https://twitter.com/author/status/1540432269223297024,2tpiNIdAInCVopLATG1dan,River of Pain,27,{3SfrwwVPGtjYTI3vwQ4hEU},{Thunder},0.616,0.93,2,-6.434,0.0465,0.00475,0.000435,0.125,0.451,124.218,218720,4,1.0
1540432206211981314, In This Moment As Above So Below ,2022-06-24 20:30:32.000,https://twitter.com/author/status/1540432206211981314,4pj2L6WbBAlevdxx6jgm32,"As Above, So Below",53,{6tbLPxj1uQ6vsRQZI2YFCT},{In This Moment},0.497,0.99,6,-3.436,0.13,0.000778,0.0,0.129,0.101,131.99,249050,4,1.0
1540432191137660930, Angel Judas Priest,2022-06-24 20:30:28.000,https://twitter.com/author/status/1540432191137660930,0HSqXHUdHUbDjWxYIClohv,Angel,55,{2tRsMl4eGxwoNabM08Dm4I},{Judas Priest},0.532,0.441,11,-7.86,0.0243,0.014,0.0,0.11,0.204,83.998,264200,4,0.0
1540432187266416643, by on ,2022-06-24 20:30:27.000,https://twitter.com/author/status/1540432187266416643,1ueOEwIxlCAivSC8ZrA5xW,One by One,58,{6uothxMWeLWIhsGeF7cyo4},{Enya},0.529,0.24,1,-13.203,0.0335,0.87,0.815,0.109,0.233,131.442,236667,4,1.0
1540432152562610176,Yuck Middle Sea Glow And Behold ,2022-06-24 20:30:19.000,https://twitter.com/author/status/1540432152562610176,3R37pdmMZ9doViGGRHRL9R,Middle Sea,14,{6l3BRLCpzfC8yxqf9thWAg},{Yuck},0.328,0.957,11,-3.943,0.0441,3.74e-05,0.0341,0.325,0.458,156.533,255800,4,1.0
