id_tweet,text,created_at,url_tweet,id_track,name,popularity,artists_id,artists_name,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,mode
1.5039424137102E+018,Tina Turner What s Love Got to Do with It ,2022-03-16T03:53:07.000Z,https://twitter.com/author/status/1503942413710204931,4kOfxxnW1ukZdsNbCKY9br,What's Love Got to Do with It,75,{1zuJe6b1roixEKMOtyrEak},{Tina Turner},0.851,0.406,1,-11.631,0.0661,0.219,6.41E-06,0.0853,0.792,97.84,226880,4,1
1.50394241172634E+018,Cyndi Lauper Time After Time Time After Time Cyndi Lauper Cyndi Lauper Time After Time ,2022-03-16T03:53:07.000Z,https://twitter.com/author/status/1503942411726340098,7o9uu2GDtVDr9nsR7ZRN73,Time After Time,77,{2BTZIqw0ntH9MvilQ3ewNY},{Cyndi Lauper},0.726,0.449,0,-9.206,0.0286,0.487,1.34E-06,0.0824,0.294,130.388,241333,4,1
1.50411193285239E+018,Typical Hawaiians Honolulu City Life Roots Version feat Notch ,2022-03-16T15:06:44.000Z,https://twitter.com/author/status/1504111932852391937,7EspH9FgBcwoiGlpzsLRch,Honolulu City Life (Roots Version) [feat. Notch],2,"{3IsMQomgjMnwd5sKGbBA1K,5djTjSYAitkfuLplSN60gZ}","{Typical Hawaiians,Notch}",0.834,0.504,11,-8.355,0.073,0.205,0,0.116,0.781,142.041,277211,4,0
1.50411228970787E+018,The Beatles Recoverd Band The Ballad of John and Yoko ,2022-03-16T15:08:09.000Z,https://twitter.com/author/status/1504112289707872258,6eW8VCigPR44nuleztPQe4,The Ballad of John and Yoko,7,{54Br03dzreXxpb0AwG2A8h},{The Beatles Recoverd Band},0.593,0.839,4,-5.564,0.0284,0.00718,1.3E-06,0.136,0.944,135.575,177493,4,1
1.50411237401758E+018, WON T FORGET YOU SHOUSE ,2022-03-16T15:08:29.000Z,https://twitter.com/author/status/1504112374017576960,3I10tZ5MgEMo4WryCNJkZQ,Won't Forget You - Edit,76,{2TcGJdSOiOvITBzhvfX8XB},{Shouse},0.656,0.655,7,-6.766,0.024,0.02,0.00816,0.103,0.555,127.001,230946,4,0
1.50411237060754E+018,plingmin ,2022-03-16T15:08:28.000Z,https://twitter.com/author/status/1504112370607538178,3ynkTCsiKvCnKCXkItBet2,This world is yours,36,{74dex3mgs2ipb1b5rjFyqh},{プリングミン},0.578,0.705,9,-4.705,0.0312,0.00372,6.78E-06,0.203,0.551,116.044,327307,4,1
